Order_ID,Customer_ID,Order_Date,Product_Category,Region,Payment_Method,Customer_Segment,Customer_Age,Quantity,Unit_Price,Discount_Percent,Shipping_Cost,Product_Rating,Delivery_Days,Return_Flag,Cost_Price,Gross_Sales,Discount_Amount,Net_Sales,Profit
ORD51605,CUST11605,2024-12-18,Beauty,South,Debit Card,New,25,3,141.96,20.27,57.77,3.8,8,No,110.04,425.88,86.33,339.55,-48.34
ORD51606,CUST11606,2025-07-24,Grocery,East,UPI,Wholesale,24,6,172.24,11.01,116.74,3.2,3,No,95.54,1033.44,113.78,919.66,229.68
ORD51607,CUST11607,2025-07-24,Electronics,Central,Credit Card,New,23,10,336.16,15.92,56.77,3.9,5,No,228.81,3361.6,535.17,2826.43,481.56
ORD51608,CUST11608,2025-11-11,Home & Kitchen,North,Credit Card,New,28,3,268.33,21.99,75.78,3.4,7,No,137.1,804.99,177.02,627.97,140.89
ORD51609,CUST11609,2024-12-28,Home & Kitchen,North,Net Banking,New,61,8,99.35,4.43,147.36,3.8,4,No,57.72,794.8,35.21,759.59,150.47
ORD51610,CUST11610,2025-07-10,Fashion,North,UPI,Premium,35,2,240.36,8.31,109.48,3.4,5,No,192.4,480.72,39.95,440.77,-53.51
ORD51611,CUST11611,2024-12-10,Beauty,East,COD,Wholesale,59,3,202.12,21.27,36.95,3.7,1,No,146.87,606.36,128.97,477.39,-0.17
ORD51612,CUST11612,2025-11-23,Beauty,East,Debit Card,Regular,46,8,100.22,4.15,108.36,3.0,4,No,65.34,801.76,33.27,768.49,137.41
ORD51613,CUST11613,2024-06-18,Beauty,West,COD,New,42,8,80.0,8.54,145.76,3.5,7,No,43.45,640.0,54.66,585.34,91.98
ORD51614,CUST11614,2024-12-21,Grocery,North,Credit Card,Premium,38,1,80.0,0.8,97.72,4.3,10,No,47.24,80.0,0.64,79.36,-65.6
ORD51615,CUST11615,2024-07-09,Fashion,West,COD,Regular,63,8,149.7,21.54,129.23,4.4,7,No,76.04,1197.6,257.96,939.64,202.09
ORD51616,CUST11616,2025-10-28,Beauty,North,Credit Card,New,20,10,175.02,7.93,66.73,4.3,10,No,101.65,1750.2,138.79,1611.41,528.18
ORD51617,CUST11617,2025-02-25,Grocery,West,Credit Card,Regular,35,2,251.63,14.46,101.69,3.8,10,No,127.26,503.26,72.77,430.49,74.28
ORD51618,CUST11618,2025-11-30,Home & Kitchen,West,Credit Card,New,41,7,308.99,16.73,20.0,4.1,4,No,229.97,2162.93,361.86,1801.07,171.28
ORD51619,CUST11619,2024-01-07,Electronics,Central,Credit Card,Regular,64,6,138.52,6.38,118.34,5.0,6,No,66.47,831.12,53.03,778.09,260.93
ORD51620,CUST11620,2024-05-12,Grocery,West,Credit Card,Regular,55,2,171.74,0.0,106.21,3.5,5,No,89.32,343.48,0.0,343.48,58.63
ORD51621,CUST11621,2025-07-10,Home & Kitchen,East,Net Banking,Wholesale,27,5,110.7,10.46,31.94,5.0,1,No,78.12,553.5,57.9,495.6,73.06
ORD51622,CUST11622,2024-01-31,Home & Kitchen,West,COD,Wholesale,44,7,191.85,10.35,158.44,3.1,8,No,150.4,1342.95,139.0,1203.95,-7.29
ORD51623,CUST11623,2025-06-18,Electronics,North,Net Banking,New,29,8,340.2,11.58,115.7,2.9,7,No,274.51,2721.6,315.16,2406.44,94.66
ORD51624,CUST11624,2025-03-01,Home & Kitchen,West,Net Banking,Premium,24,3,193.59,11.62,58.83,3.9,5,No,147.0,580.77,67.49,513.28,13.45
ORD51625,CUST11625,2025-01-28,Fashion,South,UPI,Wholesale,34,1,386.13,8.51,119.53,4.0,10,No,203.97,386.13,32.86,353.27,29.77
ORD51626,CUST11626,2025-11-02,Electronics,North,UPI,Regular,18,7,336.52,8.24,45.7,3.3,10,No,187.01,2355.64,194.1,2161.54,806.77
ORD51627,CUST11627,2024-12-28,Home & Kitchen,South,UPI,Wholesale,43,5,467.55,14.08,51.92,3.8,7,No,361.03,2337.75,329.16,2008.59,151.52
ORD51628,CUST11628,2025-03-12,Sports,North,Debit Card,Wholesale,32,5,197.16,6.23,45.93,4.3,10,No,153.6,985.8,61.42,924.38,110.45
ORD51629,CUST11629,2025-10-31,Grocery,East,UPI,New,50,7,128.24,11.33,44.64,3.4,3,No,88.11,897.68,101.71,795.97,134.56
ORD51630,CUST11630,2025-07-04,Home & Kitchen,East,COD,Wholesale,54,1,271.46,8.06,109.69,4.7,8,No,153.66,271.46,21.88,249.58,-13.77
ORD51631,CUST11631,2024-03-22,Fashion,East,Net Banking,Wholesale,64,8,142.25,14.07,94.25,4.7,5,No,75.81,1138.0,160.12,977.88,277.15
ORD51632,CUST11632,2024-12-21,Beauty,South,COD,Regular,48,10,265.98,19.76,123.67,4.8,2,No,203.57,2659.8,525.58,2134.22,-25.15
ORD51633,CUST11633,2024-09-14,Home & Kitchen,Central,UPI,Wholesale,52,5,117.82,20.05,20.0,3.4,2,No,61.97,589.1,118.11,470.99,141.14
ORD51634,CUST11634,2025-12-18,Beauty,North,Debit Card,Regular,18,8,105.8,21.03,72.38,3.5,4,No,73.52,846.4,178.0,668.4,7.86
ORD51635,CUST11635,2025-08-11,Sports,East,Debit Card,Wholesale,25,10,399.69,9.66,73.02,3.9,7,No,323.01,3996.9,386.1,3610.8,307.68
ORD51636,CUST11636,2025-06-07,Home & Kitchen,North,Net Banking,Wholesale,29,10,93.86,10.25,92.37,3.8,10,No,66.73,938.6,96.21,842.39,82.72
ORD51637,CUST11637,2024-10-21,Electronics,South,COD,Premium,36,5,352.29,3.12,91.2,3.8,4,No,192.12,1761.45,54.96,1706.49,654.69
ORD51638,CUST11638,2024-08-11,Beauty,Central,Credit Card,Wholesale,42,7,265.32,9.6,100.26,4.5,9,No,147.13,1857.24,178.3,1678.94,548.77
ORD51639,CUST11639,2025-06-08,Sports,South,COD,Regular,49,10,192.73,9.85,94.0,4.4,2,No,93.35,1927.3,189.84,1737.46,709.96
ORD51640,CUST11640,2024-02-15,Electronics,North,UPI,Regular,29,3,80.0,7.68,69.35,3.4,6,No,56.31,240.0,18.43,221.57,-16.71
ORD51641,CUST11641,2025-10-28,Electronics,Central,Credit Card,New,30,2,476.12,7.65,72.02,3.3,4,No,305.58,952.24,72.85,879.39,196.21
ORD51642,CUST11642,2024-04-22,Electronics,Central,Debit Card,New,45,6,98.73,0.12,87.62,3.2,6,No,51.97,592.38,0.71,591.67,192.23
ORD51643,CUST11643,2024-08-20,Electronics,South,Net Banking,Premium,18,5,336.82,2.61,112.71,3.4,10,No,179.94,1684.1,43.96,1640.14,627.73
ORD51644,CUST11644,2024-01-17,Home & Kitchen,East,Net Banking,Regular,23,9,115.69,12.31,93.83,4.5,9,No,52.45,1041.21,128.17,913.04,347.16
ORD51645,CUST11645,2024-12-25,Grocery,North,Debit Card,Regular,25,10,109.81,12.57,54.67,4.1,10,No,89.17,1098.1,138.03,960.07,13.7
ORD51646,CUST11646,2024-08-10,Home & Kitchen,West,UPI,Regular,21,4,279.95,15.38,52.28,4.6,9,Yes,211.74,1119.8,172.23,947.57,48.33
ORD51647,CUST11647,2025-11-30,Home & Kitchen,West,Debit Card,Premium,22,3,257.24,10.19,112.95,2.9,9,Yes,153.27,771.72,78.64,693.08,120.32
ORD51648,CUST11648,2025-03-23,Sports,South,UPI,Regular,42,9,86.12,12.08,124.08,4.2,9,No,68.9,775.08,93.63,681.45,-62.73
ORD51649,CUST11649,2024-12-30,Sports,North,Credit Card,New,39,8,461.23,20.75,138.2,4.2,3,No,323.11,3689.84,765.64,2924.2,201.12
ORD51650,CUST11650,2025-11-05,Grocery,North,Debit Card,Premium,45,6,158.55,11.63,67.91,4.8,9,No,115.43,951.3,110.64,840.66,80.17
ORD51651,CUST11651,2024-11-21,Sports,South,UPI,New,56,1,189.58,7.58,20.0,3.7,3,No,133.01,189.58,14.37,175.21,22.2
ORD51652,CUST11652,2025-04-11,Fashion,North,Credit Card,New,40,10,149.44,3.66,107.17,3.7,10,Yes,109.1,1494.4,54.7,1439.7,241.53
ORD51653,CUST11653,2025-02-17,Grocery,East,Debit Card,Premium,21,1,88.52,17.58,57.8,5.0,3,No,45.43,88.52,15.56,72.96,-30.27
ORD51654,CUST11654,2025-03-30,Sports,South,Net Banking,Wholesale,21,6,292.33,0.08,85.35,3.9,5,No,192.38,1753.98,1.4,1752.58,512.95
ORD51655,CUST11655,2025-08-08,Grocery,East,Debit Card,Wholesale,64,3,218.81,6.13,96.67,4.1,6,No,167.23,656.43,40.24,616.19,17.83
ORD51656,CUST11656,2024-08-20,Home & Kitchen,North,COD,New,38,3,107.41,14.93,114.91,4.3,9,No,49.11,322.23,48.11,274.12,11.88
ORD51657,CUST11657,2024-08-11,Home & Kitchen,South,Debit Card,Wholesale,54,6,334.85,0.0,130.19,,1,No,165.98,2009.1,0.0,2009.1,883.03
ORD51658,CUST11658,2025-02-15,Grocery,North,COD,Regular,58,3,187.85,7.7,142.63,4.0,8,No,101.61,563.55,43.39,520.16,72.7
ORD51659,CUST11659,2025-07-25,Fashion,South,Credit Card,Premium,19,10,190.5,12.9,149.37,3.2,4,No,106.5,1905.0,245.74,1659.26,444.89
ORD51660,CUST11660,2024-11-30,Fashion,North,Debit Card,New,24,6,575.21,9.32,94.68,3.9,10,No,297.73,3451.26,321.66,3129.6,1248.54
ORD51661,CUST11661,2024-08-09,Grocery,East,Credit Card,Regular,33,5,80.0,5.12,20.0,3.8,7,No,54.48,400.0,20.48,379.52,87.12
ORD51662,CUST11662,2024-02-06,Sports,East,Credit Card,Wholesale,34,4,80.0,7.85,62.57,3.7,6,No,44.7,320.0,25.12,294.88,53.51
ORD51663,CUST11663,2024-10-04,Beauty,North,UPI,Regular,37,8,80.0,17.72,153.37,4.4,6,No,40.68,640.0,113.41,526.59,47.78
ORD51664,CUST11664,2024-07-14,Fashion,South,Credit Card,Wholesale,40,2,229.61,24.82,96.69,4.1,7,No,180.28,459.22,113.98,345.24,-112.01
ORD51665,CUST11665,2025-04-28,Electronics,West,Credit Card,New,51,7,143.54,12.98,188.03,3.3,4,No,101.51,1004.78,130.42,874.36,-24.24
ORD51666,CUST11666,2024-08-29,Home & Kitchen,East,Debit Card,Regular,28,4,151.15,0.0,72.95,3.3,6,No,81.78,604.6,0.0,604.6,204.53
ORD51667,CUST11667,2024-11-19,Grocery,East,Debit Card,Premium,51,2,98.24,15.98,194.08,4.5,3,No,57.33,196.48,31.4,165.08,-143.66
ORD51668,CUST11668,2025-12-31,Electronics,West,Net Banking,New,50,7,535.08,9.23,89.93,,5,No,387.45,3745.56,345.72,3399.84,597.76
ORD51669,CUST11669,2024-07-10,Grocery,North,UPI,Regular,43,1,665.58,4.33,71.11,3.1,2,Yes,494.28,665.58,28.82,636.76,71.37
ORD51670,CUST11670,2024-01-17,Home & Kitchen,South,Credit Card,Regular,19,4,325.15,6.4,57.98,3.7,3,No,167.54,1300.6,83.24,1217.36,489.22
ORD51671,CUST11671,2025-06-07,Home & Kitchen,North,UPI,Wholesale,40,9,80.0,6.7,119.69,3.9,9,Yes,63.72,720.0,48.24,671.76,-21.41
ORD51672,CUST11672,2025-02-04,Fashion,Central,COD,New,58,4,132.09,2.12,26.41,3.2,6,Yes,97.82,528.36,11.2,517.16,99.47
ORD51673,CUST11673,2025-12-05,Fashion,East,Credit Card,New,39,3,310.4,11.56,65.26,3.6,3,No,238.08,931.2,107.65,823.55,44.05
ORD51674,CUST11674,2024-01-22,Electronics,Central,UPI,New,51,10,175.95,24.8,87.63,4.6,2,No,88.54,1759.5,436.36,1323.14,350.11
ORD51675,CUST11675,2025-04-18,Grocery,East,Net Banking,New,32,10,325.85,4.31,20.0,5.0,5,No,163.92,3258.5,140.44,3118.06,1458.86
ORD51676,CUST11676,2024-04-29,Home & Kitchen,East,Net Banking,Wholesale,27,2,407.92,24.58,85.62,4.2,10,No,229.65,815.84,200.53,615.31,70.39
ORD51677,CUST11677,2024-07-28,Electronics,Central,Credit Card,Premium,32,3,626.2,13.46,167.42,,5,No,296.77,1878.6,252.86,1625.74,568.01
ORD51678,CUST11678,2024-11-01,Beauty,Central,COD,New,59,1,118.43,11.35,109.44,3.9,1,No,57.28,118.43,13.44,104.99,-61.73
ORD51679,CUST11679,2024-09-26,Electronics,North,Net Banking,Wholesale,46,10,191.11,9.75,60.39,4.1,3,No,96.13,1911.1,186.33,1724.77,703.08
ORD51680,CUST11680,2025-12-04,Sports,Central,Net Banking,Premium,40,8,136.12,6.36,68.5,4.5,7,No,97.14,1088.96,69.26,1019.7,174.08
ORD51681,CUST11681,2025-11-17,Electronics,North,COD,Premium,34,1,80.0,14.04,105.17,4.5,9,No,36.89,80.0,11.23,68.77,-73.29
ORD51682,CUST11682,2024-10-11,Sports,North,UPI,Wholesale,26,3,286.01,15.65,67.02,4.9,5,No,137.51,858.03,134.28,723.75,244.2
ORD51683,CUST11683,2025-12-16,Sports,North,Net Banking,New,53,3,261.45,0.0,111.09,4.0,4,No,208.99,784.35,0.0,784.35,46.29
ORD51684,CUST11684,2025-11-06,Sports,East,Debit Card,Premium,26,2,127.05,29.8,65.75,4.0,3,No,61.11,254.1,75.72,178.38,-9.59
ORD51685,CUST11685,2024-08-14,Beauty,East,Net Banking,New,33,5,80.0,0.0,43.91,2.8,10,No,51.91,400.0,0.0,400.0,96.54
ORD51686,CUST11686,2025-01-15,Electronics,Central,UPI,New,53,10,141.22,8.34,143.14,3.3,9,Yes,97.12,1412.2,117.78,1294.42,180.08
ORD51687,CUST11687,2025-04-04,Electronics,East,UPI,Regular,65,3,291.56,0.0,121.91,3.1,7,No,234.61,874.68,0.0,874.68,48.94
ORD51688,CUST11688,2024-01-07,Beauty,Central,Credit Card,New,50,3,432.36,10.12,20.0,3.5,7,No,338.51,1297.08,131.26,1165.82,130.29
ORD51689,CUST11689,2024-01-29,Home & Kitchen,East,Debit Card,Regular,48,8,114.07,8.77,74.84,3.3,8,No,69.93,912.56,80.03,832.53,198.25
ORD51690,CUST11690,2024-02-02,Fashion,South,UPI,Premium,23,4,372.41,8.42,136.93,3.3,10,No,297.41,1489.64,125.43,1364.21,37.64
ORD51691,CUST11691,2025-10-07,Electronics,South,COD,Wholesale,27,4,271.67,14.13,82.52,4.7,1,No,165.7,1086.68,153.55,933.13,187.81
ORD51692,CUST11692,2024-03-19,Fashion,Central,Debit Card,Regular,33,3,237.13,10.29,63.88,2.7,4,No,165.49,711.39,73.2,638.19,77.84
ORD51693,CUST11693,2025-04-03,Grocery,East,Debit Card,Wholesale,21,1,80.0,15.77,78.64,3.9,5,No,43.68,80.0,12.62,67.38,-54.94
ORD51694,CUST11694,2025-07-23,Grocery,East,COD,Premium,39,8,80.43,3.34,94.99,4.6,5,No,55.14,643.44,21.49,621.95,85.84
ORD51695,CUST11695,2025-06-21,Beauty,North,Net Banking,New,30,1,105.63,12.54,81.92,3.8,1,No,68.57,105.63,13.25,92.38,-58.11
ORD51696,CUST11696,2025-04-26,Grocery,West,COD,Premium,33,7,146.62,7.58,86.28,4.9,3,No,98.9,1026.34,77.8,948.54,169.96
ORD51697,CUST11697,2025-03-05,Grocery,Central,COD,Wholesale,46,5,584.34,9.41,83.25,3.6,2,No,410.55,2921.7,274.93,2646.77,510.77
ORD51698,CUST11698,2024-10-11,Home & Kitchen,West,Net Banking,Premium,23,4,117.87,13.89,46.19,5.0,7,No,60.61,471.48,65.49,405.99,117.36
ORD51699,CUST11699,2025-05-30,Home & Kitchen,West,Net Banking,New,43,4,299.26,8.47,43.87,3.0,5,No,168.02,1197.04,101.39,1095.65,379.7
ORD51700,CUST11700,2024-04-08,Home & Kitchen,Central,Net Banking,Premium,28,8,134.01,11.26,40.95,4.9,3,No,96.81,1072.08,120.72,951.36,135.93
ORD51701,CUST11701,2025-01-31,Grocery,East,Net Banking,New,41,6,246.47,3.92,94.12,3.4,8,Yes,125.85,1478.82,57.97,1420.85,571.63
ORD51702,CUST11702,2025-05-03,Beauty,Central,Net Banking,Regular,46,1,174.0,19.67,116.22,4.9,1,No,100.46,174.0,34.23,139.77,-76.91
ORD51703,CUST11703,2024-02-08,Sports,West,COD,Wholesale,20,10,203.38,17.1,47.64,3.7,1,No,141.67,2033.8,347.78,1686.02,221.68
ORD51704,CUST11704,2024-09-27,Sports,East,Credit Card,New,27,8,230.5,12.7,22.49,4.7,6,No,183.69,1844.0,234.19,1609.81,117.8
ORD51705,CUST11705,2024-06-05,Fashion,South,Credit Card,New,18,2,154.14,10.3,50.79,4.8,1,No,73.66,308.28,31.75,276.53,78.42
ORD51706,CUST11706,2024-03-15,Sports,Central,UPI,Premium,60,6,231.23,11.27,153.11,3.6,4,No,148.25,1387.38,156.36,1231.02,188.41
ORD51707,CUST11707,2024-05-09,Sports,Central,Credit Card,Regular,43,9,404.25,19.52,75.91,4.7,6,Yes,194.16,3638.25,710.19,2928.06,1104.71
ORD51708,CUST11708,2025-11-17,Home & Kitchen,East,Credit Card,New,29,1,111.03,16.6,80.37,4.0,1,No,65.54,111.03,18.43,92.6,-53.31
ORD51709,CUST11709,2024-03-24,Home & Kitchen,South,COD,Regular,31,6,391.82,19.64,54.1,3.0,9,No,201.75,2350.92,461.72,1889.2,624.6
ORD51710,CUST11710,2024-01-22,Grocery,South,Net Banking,Regular,42,8,152.57,9.61,115.73,4.3,4,No,105.32,1220.56,117.3,1103.26,144.97
ORD51711,CUST11711,2025-04-03,Fashion,East,Net Banking,Premium,25,10,142.43,15.38,84.45,3.3,9,No,104.03,1424.3,219.06,1205.24,80.49
ORD51712,CUST11712,2025-06-22,Electronics,North,COD,New,60,2,285.63,20.32,57.3,,9,No,154.67,571.26,116.08,455.18,88.54
ORD51713,CUST11713,2025-12-07,Fashion,Central,Credit Card,Premium,21,5,145.22,5.52,43.61,3.4,6,No,103.65,726.1,40.08,686.02,124.16
ORD51714,CUST11714,2025-01-16,Fashion,Central,COD,Wholesale,45,6,223.06,5.08,107.0,4.2,7,No,137.25,1338.36,67.99,1270.37,339.87
ORD51715,CUST11715,2025-03-15,Beauty,West,UPI,Wholesale,24,5,209.92,13.93,101.88,3.4,1,No,116.49,1049.6,146.21,903.39,219.06
ORD51716,CUST11716,2025-08-26,Grocery,East,Net Banking,New,27,3,80.0,3.36,34.28,3.2,5,No,51.49,240.0,8.06,231.94,43.19
ORD51717,CUST11717,2024-01-21,Beauty,West,Debit Card,Regular,53,4,237.8,0.0,145.23,3.3,3,No,140.41,951.2,0.0,951.2,244.33
ORD51718,CUST11718,2024-10-29,Fashion,West,UPI,New,19,7,80.0,20.22,61.12,,10,No,42.81,560.0,113.23,446.77,85.98
ORD51719,CUST11719,2024-03-24,Fashion,South,UPI,New,43,4,80.0,21.44,,4.3,10,No,58.4,320.0,68.61,251.39,-2.21
ORD51720,CUST11720,2025-10-20,Fashion,Central,COD,Wholesale,31,9,230.03,3.74,158.79,4.6,6,No,171.39,2070.27,77.43,1992.84,291.54
ORD51721,CUST11721,2025-03-28,Sports,West,Credit Card,Wholesale,33,10,256.92,1.98,85.39,4.6,4,No,191.69,2569.2,50.87,2518.33,516.04
ORD51722,CUST11722,2025-01-21,Beauty,South,Net Banking,Regular,60,2,396.74,7.43,109.55,4.0,9,No,234.63,793.48,58.96,734.52,155.71
ORD51723,CUST11723,2025-05-21,Fashion,East,Debit Card,Regular,59,5,89.29,20.77,165.25,4.0,7,Yes,45.78,446.45,92.73,353.72,-40.43
ORD51724,CUST11724,2024-09-13,Home & Kitchen,West,UPI,New,34,8,111.96,9.12,44.88,3.9,4,No,85.2,895.68,81.69,813.99,87.51
ORD51725,CUST11725,2025-07-23,Grocery,Central,Debit Card,Premium,63,5,245.14,12.66,111.57,4.3,6,No,140.18,1225.7,155.17,1070.53,258.06
ORD51726,CUST11726,2025-06-10,Grocery,West,Credit Card,New,39,10,401.73,14.27,142.89,4.7,2,No,291.97,4017.3,573.27,3444.03,381.44
ORD51727,CUST11727,2024-06-10,Home & Kitchen,East,Credit Card,Regular,21,8,205.39,13.22,47.95,3.9,3,No,154.55,1643.12,217.22,1425.9,141.55
ORD51728,CUST11728,2024-06-11,Grocery,West,Debit Card,Premium,36,8,102.44,22.46,155.73,4.3,7,No,75.21,819.52,184.06,635.46,-121.95
ORD51729,CUST11729,2025-06-07,Sports,Central,Net Banking,Wholesale,19,9,482.59,6.96,26.59,3.2,4,No,286.77,4343.31,302.29,4041.02,1433.5
ORD51730,CUST11730,2024-09-27,Sports,South,Credit Card,Regular,56,10,152.85,11.28,85.71,4.6,10,No,121.83,1528.5,172.41,1356.09,52.08
ORD51731,CUST11731,2025-05-06,Electronics,Central,Debit Card,Regular,26,6,155.98,13.63,41.61,4.1,7,Yes,108.29,935.88,127.56,808.32,116.97
ORD51732,CUST11732,2024-07-26,Electronics,South,UPI,Premium,36,4,80.0,11.66,121.31,3.3,9,No,53.04,320.0,37.31,282.69,-50.78
ORD51733,CUST11733,2025-06-22,Electronics,North,Debit Card,Regular,33,3,290.23,3.47,46.56,4.7,5,No,205.55,870.69,30.21,840.48,177.27
ORD51734,CUST11734,2025-08-06,Grocery,Central,Debit Card,Regular,42,5,315.51,1.69,62.22,3.2,1,No,147.2,1577.55,26.66,1550.89,752.67
ORD51735,CUST11735,2024-02-29,Sports,Central,COD,Regular,65,6,114.57,1.55,50.45,2.5,5,No,68.11,687.42,10.66,676.76,217.65
ORD51736,CUST11736,2025-03-05,Sports,East,Credit Card,Regular,35,3,565.82,17.08,35.91,4.6,6,No,439.1,1697.46,289.93,1407.53,54.32
ORD51737,CUST11737,2025-10-18,Sports,West,Net Banking,Regular,40,2,123.76,6.26,55.49,4.3,2,No,63.07,247.52,15.49,232.03,50.4
ORD51738,CUST11738,2025-08-27,Home & Kitchen,South,Net Banking,Regular,38,7,272.17,15.28,87.96,3.2,8,No,164.21,1905.19,291.11,1614.08,376.65
ORD51739,CUST11739,2024-11-04,Sports,South,COD,Regular,28,5,209.64,12.61,85.49,4.2,2,No,125.77,1048.2,132.18,916.02,201.68
ORD51740,CUST11740,2025-06-03,Home & Kitchen,East,Net Banking,Regular,56,9,80.0,5.18,80.26,4.8,9,No,46.54,720.0,37.3,682.7,183.58
ORD51741,CUST11741,2025-08-13,Electronics,East,Debit Card,Wholesale,58,3,258.15,5.35,60.01,4.2,2,No,169.88,774.45,41.43,733.02,163.37
ORD51742,CUST11742,2024-01-27,Electronics,West,COD,Regular,21,8,243.52,12.94,73.98,5.0,3,No,199.34,1948.16,252.09,1696.07,27.37
ORD51743,CUST11743,2025-11-16,Grocery,West,UPI,Wholesale,42,6,80.0,12.54,20.0,3.4,8,No,43.57,480.0,60.19,419.81,138.39
ORD51744,CUST11744,2025-07-15,Electronics,Central,Credit Card,Wholesale,49,4,488.56,15.44,58.55,2.5,6,No,347.29,1954.24,301.73,1652.51,204.8
ORD51745,CUST11745,2024-07-17,Grocery,North,Credit Card,New,47,9,244.16,8.8,80.02,3.1,1,No,178.35,2197.44,193.37,2004.07,318.9
ORD51746,CUST11746,2025-01-21,Fashion,West,Credit Card,New,62,5,405.7,6.07,103.25,2.5,4,No,270.3,2028.5,123.13,1905.37,450.62
ORD51747,CUST11747,2024-12-14,Fashion,East,Debit Card,Wholesale,43,10,80.0,12.77,97.75,5.0,5,No,38.89,800.0,102.16,697.84,211.19
ORD51748,CUST11748,2025-11-23,Beauty,West,UPI,Wholesale,53,6,138.83,21.94,34.74,4.0,3,No,91.87,832.98,182.76,650.22,64.26
ORD51749,CUST11749,2025-06-19,Grocery,South,COD,Regular,51,9,390.49,0.0,109.25,5.0,1,No,313.48,3514.41,0.0,3514.41,583.84
ORD51750,CUST11750,2025-01-12,Beauty,North,COD,New,26,7,80.0,6.41,95.5,3.8,3,No,46.12,560.0,35.9,524.1,105.76
ORD51751,CUST11751,2025-07-11,Beauty,Central,Credit Card,Premium,29,5,141.5,16.13,154.81,3.4,9,No,97.17,707.5,114.12,593.38,-47.28
ORD51752,CUST11752,2025-06-10,Fashion,South,UPI,New,19,2,236.09,13.52,22.75,2.9,2,No,190.05,472.18,63.84,408.34,5.49
ORD51753,CUST11753,2024-06-01,Grocery,South,UPI,Wholesale,55,4,80.0,16.24,83.86,3.7,1,No,59.62,320.0,51.97,268.03,-54.31
ORD51754,CUST11754,2024-07-24,Fashion,North,UPI,Wholesale,22,2,80.0,8.99,136.41,4.5,7,No,56.37,160.0,14.38,145.62,-103.53
ORD51755,CUST11755,2025-03-30,Beauty,Central,Net Banking,Regular,22,3,445.12,0.72,76.66,3.9,7,No,360.25,1335.36,9.61,1325.75,168.34
ORD51756,CUST11756,2024-09-29,Grocery,East,Net Banking,Regular,39,10,188.46,23.7,48.89,3.0,5,No,96.7,1884.6,446.65,1437.95,422.06
ORD51757,CUST11757,2024-08-23,Beauty,Central,Credit Card,New,22,3,389.5,19.59,53.28,4.4,2,No,286.64,1168.5,228.91,939.59,26.39
ORD51758,CUST11758,2025-06-04,Sports,West,UPI,Regular,21,4,204.05,11.83,125.32,4.5,1,Yes,122.54,816.2,96.56,719.64,104.16
ORD51759,CUST11759,2025-11-08,Grocery,South,UPI,Premium,26,6,894.56,6.11,20.34,3.7,5,No,521.85,5367.36,327.95,5039.41,1887.97
ORD51760,CUST11760,2025-12-26,Grocery,West,COD,Premium,46,3,241.09,8.57,75.0,3.6,10,No,154.94,723.27,61.98,661.29,121.47
ORD51761,CUST11761,2025-05-15,Beauty,East,COD,Regular,39,10,413.79,13.6,50.58,2.9,4,No,191.37,4137.9,562.75,3575.15,1610.87
ORD51762,CUST11762,2024-04-26,Sports,West,Credit Card,Premium,44,1,154.48,10.24,53.96,4.4,9,No,87.38,154.48,15.82,138.66,-2.68
ORD51763,CUST11763,2025-01-20,Home & Kitchen,Central,UPI,Premium,27,1,207.88,11.9,109.87,3.7,5,No,106.33,207.88,24.74,183.14,-33.06
ORD51764,CUST11764,2024-12-09,Fashion,West,Credit Card,New,33,9,275.12,23.27,72.21,2.3,10,No,137.92,2476.08,576.18,1899.9,586.41
ORD51765,CUST11765,2025-08-06,Beauty,East,COD,Premium,59,9,306.46,18.47,100.49,3.0,2,No,176.16,2758.14,509.43,2248.71,562.78
ORD51766,CUST11766,2025-01-29,Grocery,East,COD,Wholesale,59,5,176.74,3.8,34.11,4.4,4,Yes,132.0,883.7,33.58,850.12,156.01
ORD51767,CUST11767,2024-03-04,Fashion,East,Net Banking,Wholesale,27,9,181.6,12.54,127.35,3.8,9,No,95.23,1634.4,204.95,1429.45,445.03
ORD51768,CUST11768,2025-12-17,Fashion,Central,Credit Card,New,23,7,251.2,8.36,99.57,3.3,8,No,162.43,1758.4,147.0,1611.4,374.82
ORD51769,CUST11769,2025-12-21,Fashion,East,Credit Card,Regular,22,9,251.09,14.09,145.71,4.0,3,No,182.54,2259.81,318.41,1941.4,152.83
ORD51770,CUST11770,2024-03-12,Home & Kitchen,South,UPI,New,23,7,93.1,11.56,71.69,3.5,8,No,50.2,651.7,75.34,576.36,153.27
ORD51771,CUST11771,2024-09-30,Electronics,East,UPI,Regular,64,9,209.81,32.77,110.23,3.6,2,No,166.16,1888.29,618.79,1269.5,-336.17
ORD51772,CUST11772,2024-11-15,Beauty,West,Net Banking,Regular,42,2,223.3,15.0,125.25,3.8,3,No,172.08,446.6,66.99,379.61,-89.8
ORD51773,CUST11773,2024-12-03,Electronics,West,Debit Card,Regular,21,8,96.1,11.06,109.35,5.0,5,No,52.18,768.8,85.03,683.77,156.98
ORD51774,CUST11774,2024-12-31,Electronics,West,Debit Card,Regular,57,7,326.64,24.9,166.4,5.0,10,No,266.59,2286.48,569.33,1717.15,-315.38
ORD51775,CUST11775,2025-05-09,Electronics,Central,Debit Card,Regular,65,6,237.05,13.44,20.0,2.7,10,Yes,165.36,1422.3,191.16,1231.14,218.98
