Application_ID,Customer_ID,Application_Date,Age,Annual_Income,Credit_Score,Employment_Years,Loan_Amount,Loan_Tenure_Months,Existing_Loans,Previous_Defaults,Monthly_Expenses,Savings,Dependents,Gender,Employment_Type,Education_Level,Location,Loan_Type,Marital_Status,Payment_History,Loan_Defaulted
APP102530,CUST10330,2024-03-25,41,20035.0,704.0,7,1638033,60,1,1,25707.0,211691,5,Female,Salaried,High School,Rural,Business,Married,Excellent,1
APP102531,CUST10331,2025-10-14,60,127767.0,735.0,14,1124544,48,3,0,44384.0,723096,4,Male,Salaried,High School,Urban,Business,Married,Poor,0
APP102532,CUST10332,2023-04-06,51,35241.0,758.0,0,254830,60,1,0,40187.0,679451,3,Male,Salaried,Graduate,Rural,Vehicle,Single,Excellent,0
APP102533,CUST10333,2025-05-14,56,70975.0,586.0,6,1738255,12,5,0,71935.0,932437,2,Male,Salaried,Postgraduate,Semi-Urban,Personal,Single,Excellent,1
APP102534,CUST10334,2024-10-30,31,172226.0,615.0,20,1386164,12,1,0,47536.0,392697,4,Female,Salaried,Graduate,Rural,Personal,Married,Good,1
APP102535,CUST10335,2023-07-26,35,174697.0,612.0,19,284856,72,3,1,29188.0,283021,3,Male,Salaried,High School,Urban,Education,Married,Excellent,0
APP102536,CUST10336,2025-04-29,39,74396.0,770.0,19,1614904,36,5,0,19245.0,957085,2,Female,Salaried,High School,Semi-Urban,Personal,Married,Excellent,1
APP102537,CUST10337,2023-09-03,27,136920.0,667.0,23,1466801,84,4,0,37286.0,803951,3,Female,Salaried,Graduate,Urban,Personal,Married,Excellent,0
APP102538,CUST10338,2025-06-02,48,162403.0,842.0,10,1161073,72,4,0,39303.0,471568,2,Male,Salaried,Graduate,Urban,Education,Married,Excellent,1
APP102539,CUST10339,2023-03-24,63,104226.0,690.0,26,1628226,84,3,1,46049.0,537639,5,Female,Salaried,Graduate,Semi-Urban,Education,Married,Good,1
APP102540,CUST10340,2023-11-13,25,102719.0,580.0,28,935686,48,3,2,85901.0,390367,1,Female,Self-Employed,Graduate,Semi-Urban,Education,Married,Good,1
APP102541,CUST10341,2024-10-06,25,81014.0,640.0,13,1762186,60,5,0,61200.0,413864,1,Female,Self-Employed,Postgraduate,Semi-Urban,Vehicle,Single,Good,1
APP102542,CUST10342,2024-01-05,50,57346.0,699.0,21,1691218,72,2,0,83986.0,324692,0,Female,Salaried,High School,Urban,Education,Single,Good,0
APP102543,CUST10343,2025-01-18,52,88411.0,729.0,15,86368,84,5,0,74726.0,114538,4,Male,Salaried,High School,Urban,Vehicle,Single,Good,0
APP102544,CUST10344,2024-09-21,28,161326.0,616.0,13,94109,24,2,0,47861.0,360141,3,Female,Salaried,Postgraduate,Urban,Vehicle,Single,Good,0
APP102545,CUST10345,2023-06-29,30,177693.0,733.0,11,1287293,24,2,0,48639.0,505016,3,Female,Self-Employed,Graduate,Rural,Vehicle,Single,Excellent,1
APP102546,CUST10346,2024-08-24,58,94441.0,753.0,16,1024501,36,2,2,28937.0,198895,2,Female,Self-Employed,Graduate,Urban,Education,Married,Excellent,0
APP102547,CUST10347,2024-08-22,52,64121.0,642.0,13,77426,84,5,0,64514.0,392741,4,Male,Salaried,Graduate,Urban,Personal,Single,Average,0
APP102548,CUST10348,2025-04-20,48,78197.0,838.0,9,954064,72,0,1,77988.0,246509,3,Female,Contract,Graduate,Urban,Personal,Single,Good,0
APP102549,CUST10349,2023-12-14,37,102577.0,650.0,23,686925,48,0,3,8960.0,966984,4,Female,Salaried,Graduate,Urban,Education,Single,Excellent,1
APP102550,CUST10350,2023-11-27,51,,615.0,28,1661887,24,4,0,44602.0,437233,4,Male,Self-Employed,Postgraduate,Urban,Personal,Single,Poor,1
APP102551,CUST10351,2024-09-01,28,118211.0,575.0,13,1482988,36,0,0,15564.0,44253,1,Female,Salaried,High School,Semi-Urban,Education,Married,Good,1
APP102552,CUST10352,2025-01-13,60,153909.0,782.0,17,1551059,72,0,1,70533.0,997217,3,Male,Salaried,Graduate,Semi-Urban,Vehicle,Single,Excellent,1
APP102553,CUST10353,2024-07-22,45,161687.0,692.0,21,1254540,36,2,0,52510.0,236181,3,Female,Salaried,High School,Rural,Business,Married,Poor,0
APP102554,CUST10354,2024-01-24,29,19466.0,654.0,8,563168,48,2,0,10091.0,91967,0,Male,Self-Employed,Postgraduate,Rural,Home,Single,Good,1
APP102555,CUST10355,2025-08-28,22,,579.0,16,1994219,24,3,0,67335.0,157996,4,Female,Salaried,High School,Rural,Education,Married,Poor,1
APP102556,CUST10356,2025-01-16,35,101886.0,661.0,5,1717761,24,2,0,35519.0,564152,2,Male,Self-Employed,Postgraduate,Urban,Vehicle,Single,Excellent,1
APP102557,CUST10357,2023-05-17,23,83911.0,850.0,7,1026729,24,5,0,8710.0,279637,1,Male,Self-Employed,High School,Urban,Business,Married,Excellent,0
APP102558,CUST10358,2023-10-09,56,169818.0,529.0,25,721367,84,3,0,68564.0,10337,0,Female,Salaried,Graduate,Urban,Vehicle,Single,Good,0
APP102559,CUST10359,2025-10-15,24,106422.0,643.0,12,1702641,12,3,0,64977.0,68281,1,Female,Self-Employed,Graduate,Semi-Urban,Home,Married,Excellent,1
APP102560,CUST10360,2025-01-13,34,91369.0,824.0,17,94858,84,0,0,69975.0,545323,2,Male,Salaried,Graduate,Semi-Urban,Personal,Single,Excellent,1
APP102561,CUST10361,2024-06-14,61,19893.0,784.0,4,1319086,24,2,0,62614.0,355998,0,Female,Salaried,Graduate,Semi-Urban,Personal,Married,Average,1
APP102562,CUST10362,2023-01-16,61,48573.0,647.0,5,1450762,60,0,0,12988.0,243913,1,Female,Self-Employed,Graduate,Urban,Vehicle,Single,Excellent,1
APP102563,CUST10363,2025-10-01,45,114907.0,705.0,20,919530,12,2,0,40754.0,242798,2,Male,Self-Employed,High School,Urban,Home,Single,Average,0
APP102564,CUST10364,2024-07-21,30,117956.0,725.0,18,1643103,72,0,0,28074.0,205390,5,Male,Salaried,Postgraduate,Semi-Urban,Vehicle,Married,Good,1
APP102565,CUST10365,2025-12-27,41,136580.0,700.0,3,506185,84,0,0,26198.0,739694,0,Female,Salaried,High School,Urban,Personal,Married,Average,0
APP102566,CUST10366,2023-01-30,56,170271.0,824.0,6,980569,12,0,1,81045.0,287028,2,Female,Salaried,Graduate,Semi-Urban,Vehicle,Married,Good,0
APP102567,CUST10367,2024-10-25,32,109404.0,715.0,3,1995959,12,5,1,30180.0,14074,0,Female,Salaried,,Rural,Business,Married,Good,0
APP102568,CUST10368,2025-09-25,47,75724.0,775.0,24,1139867,84,4,1,53068.0,884317,3,Female,Contract,Graduate,Urban,Home,Married,Good,1
APP102569,CUST10369,2025-05-24,60,104133.0,704.0,10,1137381,84,0,2,21560.0,31907,3,Male,Salaried,High School,Semi-Urban,Personal,Married,Good,1
APP102570,CUST10370,2023-01-22,22,33989.0,538.0,11,1197407,12,1,0,47674.0,223597,1,Male,Contract,High School,Semi-Urban,Vehicle,Married,Good,0
APP102571,CUST10371,2025-11-19,33,46931.0,601.0,13,199515,36,1,0,70152.0,371867,4,Male,Contract,Postgraduate,Urban,Home,Married,Excellent,1
APP102572,CUST10372,2025-08-13,52,27290.0,616.0,12,59290,60,1,0,43938.0,537912,5,Male,Salaried,Graduate,Urban,Vehicle,Single,Excellent,1
APP102573,CUST10373,2024-10-21,51,139136.0,671.0,28,1492003,48,5,1,40391.0,260160,4,Female,Salaried,Graduate,Urban,Personal,Married,Excellent,1
APP102574,CUST10374,2025-12-08,36,,846.0,9,1444354,24,3,1,33731.0,471641,2,Male,Business,Graduate,Semi-Urban,Home,Married,Good,1
APP102575,CUST10375,2023-11-21,52,108477.0,717.0,17,1904080,84,0,0,89698.0,949760,0,Male,Salaried,High School,Urban,Personal,Married,Average,1
APP102576,CUST10376,2023-06-30,52,144299.0,682.0,15,879722,12,1,0,30236.0,146527,3,Female,Salaried,Graduate,Rural,Business,Married,Excellent,0
APP102577,CUST10377,2023-05-02,54,179205.0,783.0,4,135186,48,5,0,42133.0,248808,4,Female,Salaried,Postgraduate,Rural,Business,Married,Good,0
APP102578,CUST10378,2023-05-04,31,123686.0,581.0,7,1900123,84,3,0,81915.0,147266,3,Male,Salaried,High School,Urban,Education,Married,Average,1
APP102579,CUST10379,2023-09-23,30,176124.0,653.0,13,1628013,36,1,0,9340.0,813054,5,Female,Salaried,Postgraduate,Urban,Home,Single,Good,1
APP102580,CUST10380,2023-01-28,35,125286.0,642.0,4,878424,48,2,2,75291.0,490740,2,Male,Salaried,High School,Semi-Urban,Business,Single,Average,0
APP102581,CUST10381,2023-03-18,37,58475.0,720.0,25,329860,12,4,0,53731.0,973473,5,Female,Self-Employed,Postgraduate,Rural,Education,Single,Average,0
APP102582,CUST10382,2024-03-07,60,100666.0,757.0,27,1982732,72,0,2,62428.0,78106,5,Female,Contract,Graduate,Urban,Home,Married,Excellent,1
APP102583,CUST10383,2025-05-28,38,114622.0,725.0,23,1636485,60,4,0,57822.0,26487,2,Male,,Graduate,Semi-Urban,Personal,Single,Poor,1
APP102584,CUST10384,2025-06-12,29,153705.0,727.0,7,1498612,48,4,0,46866.0,5617,0,Female,Salaried,Postgraduate,Rural,Vehicle,Single,Excellent,1
APP102585,CUST10385,2025-11-24,45,166376.0,663.0,24,835088,84,2,1,88795.0,115988,5,Male,Salaried,Graduate,Urban,Vehicle,Single,Average,1
APP102586,CUST10386,2024-03-11,60,125573.0,714.0,25,949497,12,2,0,46813.0,392529,4,Male,Salaried,Postgraduate,Urban,Personal,Single,Good,1
APP102587,CUST10387,2025-12-21,34,64546.0,627.0,5,1915407,84,2,0,71042.0,111813,2,Male,Self-Employed,Graduate,Rural,Business,Single,Good,0
APP102588,CUST10388,2023-02-21,45,25008.0,,15,1217950,12,3,0,79135.0,642309,2,Female,Self-Employed,Postgraduate,Urban,Vehicle,Single,Average,1
APP102589,CUST10389,2023-04-26,42,66291.0,652.0,27,1403818,24,1,1,13715.0,666645,3,Male,Salaried,Postgraduate,Urban,Personal,Single,Average,1
APP102590,CUST10390,2023-02-16,50,176477.0,606.0,3,1930519,72,0,0,60902.0,562512,1,Male,Business,High School,Urban,Education,Married,Good,0
APP102591,CUST10391,2024-03-13,40,54386.0,693.0,11,1413963,24,2,0,19783.0,988540,5,Male,Self-Employed,Graduate,Urban,Education,Married,Good,1
APP102592,CUST10392,2023-04-11,41,108909.0,547.0,10,427275,72,5,0,72933.0,979730,4,Male,Salaried,Postgraduate,Rural,Personal,Married,Excellent,0
APP102593,CUST10393,2023-04-17,64,169899.0,801.0,2,1622566,60,0,1,45680.0,33994,0,Male,Self-Employed,High School,Urban,Home,Married,Average,1
APP102594,CUST10394,2025-09-09,52,51040.0,750.0,30,865182,24,0,2,64179.0,329583,5,Male,Salaried,Graduate,Rural,Business,Married,Excellent,1
APP102595,CUST10395,2025-11-24,41,78354.0,715.0,11,1321258,60,0,0,44970.0,973971,0,Female,Self-Employed,Graduate,Urban,Business,Married,Average,1
APP102596,CUST10396,2025-09-27,55,96543.0,568.0,29,984814,84,2,0,78236.0,631466,3,Male,Salaried,High School,Urban,Personal,Married,Good,1
APP102597,CUST10397,2023-12-25,52,36157.0,,4,891830,36,2,2,9718.0,814446,5,Female,Salaried,Postgraduate,Semi-Urban,Vehicle,Single,Good,1
APP102598,CUST10398,2025-06-05,50,53315.0,693.0,5,787902,36,1,0,32111.0,337653,0,Female,Business,Graduate,Rural,Business,Married,Good,0
APP102599,CUST10399,2025-03-10,59,53932.0,670.0,18,1042711,72,2,0,43718.0,599598,5,Male,Self-Employed,Graduate,Urban,Business,Single,Average,1
APP102600,CUST10400,2025-10-22,32,170236.0,563.0,17,1871661,72,2,0,80769.0,741415,2,Female,Self-Employed,Graduate,Semi-Urban,Education,Single,Poor,1
APP102601,CUST10401,2024-03-10,61,163486.0,591.0,15,356489,24,0,0,84707.0,987758,5,Female,Salaried,Graduate,Urban,Education,Single,Good,0
APP102602,CUST10402,2024-08-26,38,163399.0,,22,667718,36,1,0,15726.0,445333,4,Male,Self-Employed,Postgraduate,Rural,Education,Married,Poor,0
APP102603,CUST10403,2024-07-19,41,131880.0,594.0,10,164921,48,4,0,22139.0,251763,5,Female,Salaried,Graduate,Rural,Business,Married,Poor,1
APP102604,CUST10404,2025-07-04,33,150018.0,793.0,4,666017,48,2,0,70681.0,519752,0,Male,Business,Graduate,Semi-Urban,Business,Single,Average,1
APP102605,CUST10405,2023-08-16,41,32693.0,727.0,8,1674707,84,5,1,49782.0,984098,4,Female,Self-Employed,Graduate,Semi-Urban,Business,Married,Average,0
APP102606,CUST10406,2024-06-28,28,45241.0,630.0,30,715582,48,2,0,24958.0,746476,0,Male,Salaried,Postgraduate,Urban,Vehicle,Married,Good,1
APP102607,CUST10407,2024-10-09,60,133194.0,778.0,2,999013,84,4,0,26307.0,880067,1,Female,Salaried,Postgraduate,Urban,Vehicle,Single,Excellent,0
APP102608,CUST10408,2023-09-05,27,113790.0,763.0,29,181458,36,0,1,74134.0,317362,1,Male,Business,Graduate,Urban,Vehicle,Single,Good,1
APP102609,CUST10409,2025-12-12,43,164612.0,712.0,30,1949342,48,1,1,18583.0,266312,4,Male,Self-Employed,Graduate,Urban,Home,Married,Average,1
APP102610,CUST10410,2023-11-10,64,90255.0,687.0,7,379314,60,0,0,22013.0,837822,1,Female,Contract,Graduate,Semi-Urban,Business,Single,Poor,0
APP102611,CUST10411,2023-02-06,52,174153.0,668.0,5,90878,12,3,0,52984.0,959988,1,Male,Salaried,Postgraduate,Urban,Business,Single,Good,0
APP102612,CUST10412,2024-12-24,31,29350.0,650.0,3,250741,72,2,0,49874.0,309732,2,Male,Self-Employed,Postgraduate,Urban,Personal,Married,Average,1
APP102613,CUST10413,2025-09-06,42,74809.0,590.0,11,1075184,24,5,0,45197.0,905823,0,Female,Self-Employed,High School,Rural,Personal,Married,Average,1
APP102614,CUST10414,2023-03-25,42,119894.0,805.0,11,1267997,84,3,0,14096.0,18302,1,Male,Self-Employed,Graduate,Rural,Home,Single,Good,1
APP102615,CUST10415,2025-06-18,63,115557.0,651.0,30,1854207,60,2,0,76091.0,453976,4,Male,Business,Graduate,Urban,Personal,Married,Excellent,1
APP102616,CUST10416,2024-12-19,45,177441.0,692.0,24,1613764,48,3,0,78533.0,532522,2,Female,Salaried,High School,Semi-Urban,Vehicle,Single,Average,1
APP102617,CUST10417,2024-07-03,42,49728.0,622.0,20,1713216,12,4,1,81345.0,666854,1,Female,Salaried,Graduate,Urban,Home,Married,Excellent,1
APP102618,CUST10418,2024-12-15,48,35576.0,671.0,15,1513321,24,2,0,30618.0,195697,5,Female,Salaried,,Urban,Home,Married,Excellent,1
APP102619,CUST10419,2024-08-09,49,178073.0,850.0,30,1038807,60,5,0,14868.0,936743,4,Female,Salaried,Graduate,Urban,Home,Single,Good,1
APP102620,CUST10420,2023-06-01,33,101384.0,636.0,9,1533313,24,2,0,26882.0,861466,0,Female,Salaried,Graduate,Rural,Education,Single,Average,1
APP102621,CUST10421,2025-11-27,38,18390.0,799.0,21,592671,84,3,0,25639.0,785638,5,Female,Salaried,High School,Semi-Urban,Personal,Single,Good,1
APP102622,CUST10422,2023-06-14,22,63436.0,688.0,13,710261,84,1,0,41963.0,376878,1,Male,Salaried,High School,Semi-Urban,Business,Married,Average,1
APP102623,CUST10423,2025-07-26,49,29569.0,741.0,30,879321,72,3,1,65464.0,600091,4,Female,Salaried,Graduate,Urban,Education,Married,Excellent,1
APP102624,CUST10424,2023-07-31,41,162101.0,783.0,30,1637497,36,2,0,34470.0,453539,5,Female,Business,,Urban,Vehicle,Married,Good,0
APP102625,CUST10425,2024-06-09,35,40490.0,710.0,12,636532,84,2,1,75714.0,148618,4,Female,Salaried,Postgraduate,Urban,Education,Married,Good,1
APP102626,CUST10426,2025-01-11,47,63875.0,664.0,8,240091,48,1,0,68670.0,684839,3,Male,Salaried,High School,Rural,Vehicle,Married,Average,1
APP102627,CUST10427,2023-05-12,51,23867.0,676.0,6,978211,60,0,0,81434.0,565725,5,Male,Self-Employed,Postgraduate,Urban,Business,Single,Good,1
APP102628,CUST10428,2023-04-06,35,98820.0,679.0,11,1842048,60,1,0,76102.0,714227,4,Male,Salaried,Graduate,Urban,Business,Married,Excellent,1
APP102629,CUST10429,2025-10-09,43,117515.0,830.0,4,1444317,12,0,0,25353.0,670017,5,Female,Self-Employed,Postgraduate,Urban,Personal,Single,Good,1
APP102630,CUST10430,2024-06-05,44,27121.0,579.0,17,750461,12,5,1,43188.0,617277,3,Male,Salaried,Graduate,Semi-Urban,Education,Married,Average,1
APP102631,CUST10431,2024-01-09,64,19539.0,557.0,3,750066,12,2,1,38375.0,105265,0,Male,Business,High School,Urban,Business,Married,Good,1
APP102632,CUST10432,2025-11-05,33,166099.0,562.0,1,782444,24,4,0,76210.0,903676,0,Male,Salaried,Graduate,Urban,Vehicle,Married,Excellent,0
APP102633,CUST10433,2024-08-30,42,145402.0,623.0,2,65115,48,4,1,27272.0,284403,2,Male,Salaried,Graduate,Urban,Business,Married,Good,1
APP102634,CUST10434,2023-01-18,63,92229.0,743.0,25,1173955,24,3,3,26716.0,919958,5,Female,Salaried,Graduate,Semi-Urban,Personal,Single,Excellent,1
APP102635,CUST10435,2025-10-27,57,157993.0,747.0,11,1332129,48,1,0,40162.0,951149,3,Female,Salaried,High School,Semi-Urban,Vehicle,Single,Good,1
APP102636,CUST10436,2025-09-04,53,68435.0,644.0,2,614267,60,1,2,81587.0,854106,4,Female,Business,Graduate,Rural,Home,Married,Excellent,1
APP102637,CUST10437,2025-05-28,23,,688.0,3,746001,84,4,0,78606.0,210342,2,Female,Self-Employed,Graduate,Urban,Personal,Married,Excellent,0
APP102638,CUST10438,2024-08-16,39,81965.0,606.0,5,643665,84,0,1,34472.0,729412,5,Female,Business,Graduate,Rural,Personal,Single,Good,1
APP102639,CUST10439,2024-10-04,43,129048.0,613.0,11,1875722,24,1,0,63504.0,778913,2,Female,Salaried,Graduate,Urban,Home,Single,Excellent,1
APP102640,CUST10440,2023-05-09,49,114444.0,733.0,18,580704,24,0,0,60441.0,806464,5,Male,Business,Graduate,Urban,Business,Single,Excellent,0
APP102641,CUST10441,2025-03-11,50,87922.0,769.0,9,978137,24,0,0,66401.0,877851,0,Female,Salaried,Postgraduate,Semi-Urban,Personal,Married,Average,0
APP102642,CUST10442,2024-03-30,59,115799.0,654.0,29,440929,36,0,0,63835.0,227202,4,Female,Salaried,High School,Semi-Urban,Home,Married,Excellent,0
APP102643,CUST10443,2025-05-25,64,111948.0,813.0,0,705954,72,0,2,61936.0,700361,3,Female,Salaried,Graduate,Urban,Home,Married,Good,0
APP102644,CUST10444,2024-07-24,45,,762.0,16,457609,48,3,0,36518.0,31004,0,Female,Self-Employed,Graduate,Semi-Urban,Personal,Married,Average,1
APP102645,CUST10445,2025-12-31,57,26947.0,809.0,15,478596,84,3,0,89935.0,804602,2,Female,Business,Graduate,Urban,Education,Married,Excellent,1
APP102646,CUST10446,2025-10-10,28,66785.0,667.0,8,750416,48,4,0,59462.0,895683,1,Male,Salaried,Graduate,Semi-Urban,Personal,Single,Excellent,1
APP102647,CUST10447,2024-02-05,62,137963.0,804.0,24,1491084,24,3,0,32313.0,480710,2,Male,Business,Postgraduate,Semi-Urban,Education,Married,Good,1
APP102648,CUST10448,2024-04-06,36,18507.0,850.0,20,1982515,36,5,0,21110.0,284986,1,Male,Business,Postgraduate,Urban,Business,Married,Good,1
APP102649,CUST10449,2023-03-30,28,176223.0,659.0,8,692531,24,1,0,39816.0,897131,5,Male,Salaried,Postgraduate,Urban,Home,Single,Good,0
APP102650,CUST10450,2025-04-02,21,29618.0,678.0,26,972365,48,5,0,66549.0,489827,0,Male,Self-Employed,High School,Urban,Vehicle,Single,Average,1
APP102651,CUST10451,2023-01-06,64,92286.0,619.0,22,677358,72,3,0,33530.0,948571,5,Female,Salaried,Graduate,Urban,Personal,Married,Excellent,0
APP102652,CUST10452,2025-08-02,25,34122.0,604.0,8,1658990,84,1,0,5893.0,860140,3,Male,Business,Postgraduate,Urban,Vehicle,Single,Good,0
APP102653,CUST10453,2023-03-25,23,156426.0,605.0,11,654670,72,1,0,31885.0,974126,4,Male,Self-Employed,Graduate,Urban,Business,Married,Poor,1
APP102654,CUST10454,2025-12-31,21,127598.0,629.0,22,1321361,60,0,2,49560.0,565483,1,Female,Salaried,Graduate,Urban,Personal,Married,Excellent,0
APP102655,CUST10455,2024-09-12,24,104436.0,711.0,8,1001186,36,4,0,18613.0,133138,4,Male,Business,Graduate,Urban,Vehicle,Married,Excellent,1
APP102656,CUST10456,2023-06-21,60,154109.0,632.0,14,592516,72,0,0,84852.0,963070,5,Male,Salaried,Postgraduate,Semi-Urban,Business,Married,Good,1
APP102657,CUST10457,2024-11-29,55,46633.0,708.0,1,1592091,36,0,0,11087.0,12736,0,Female,Business,Postgraduate,Semi-Urban,Education,Married,Poor,1
APP102658,CUST10458,2023-09-30,52,42495.0,710.0,10,598297,24,5,0,40701.0,577546,0,Female,Salaried,Graduate,Semi-Urban,Business,Single,Excellent,1
APP102659,CUST10459,2024-06-13,62,82550.0,655.0,10,836526,60,3,0,23665.0,363948,5,Female,Business,Postgraduate,Urban,Personal,Married,Good,1
APP102660,CUST10460,2023-11-15,54,54483.0,685.0,7,1598780,48,5,0,34622.0,834907,5,Male,Self-Employed,Postgraduate,Urban,Personal,Single,Excellent,1
APP102661,CUST10461,2024-03-04,63,131181.0,650.0,22,1179212,72,3,0,87403.0,573799,0,Male,Self-Employed,High School,Semi-Urban,Personal,Married,Good,0
APP102662,CUST10462,2025-04-26,45,52069.0,667.0,5,1281869,72,5,0,46989.0,271350,3,Male,Salaried,High School,Rural,Business,Married,Excellent,1
APP102663,CUST10463,2023-09-06,30,156442.0,629.0,20,1197029,12,1,0,49741.0,908320,1,Female,Business,Graduate,Rural,Personal,Single,Good,1
APP102664,CUST10464,2024-01-22,41,137873.0,696.0,19,1509222,84,3,1,83700.0,24348,4,Male,Salaried,Graduate,Semi-Urban,Business,Married,Good,1
APP102665,CUST10465,2023-12-29,59,134843.0,645.0,6,1153062,48,3,0,,61057,2,Male,Salaried,Postgraduate,Semi-Urban,Home,Married,Poor,1
APP102666,CUST10466,2023-03-09,47,89947.0,603.0,2,1975518,72,5,0,76637.0,696441,5,Male,Salaried,Postgraduate,Semi-Urban,Home,Married,Average,1
APP102667,CUST10467,2024-03-13,47,113761.0,735.0,7,539881,72,2,0,64175.0,380503,5,Male,Business,Graduate,Urban,Home,Married,Average,0
APP102668,CUST10468,2025-10-12,22,131753.0,737.0,17,767654,48,1,0,38546.0,122615,0,Female,Salaried,Postgraduate,Semi-Urban,Vehicle,Married,Excellent,1
APP102669,CUST10469,2023-10-23,61,149764.0,773.0,16,310243,60,1,0,8475.0,505393,4,Female,Salaried,Graduate,Urban,Home,Married,Excellent,0
APP102670,CUST10470,2024-10-08,33,46926.0,613.0,10,1643724,36,2,0,75259.0,984712,4,Female,Business,Graduate,Urban,Home,Single,Good,1
APP102671,CUST10471,2023-02-02,29,117782.0,654.0,1,384956,48,5,0,19890.0,423070,3,Female,Business,Postgraduate,Semi-Urban,Business,Single,Good,0
APP102672,CUST10472,2023-02-01,56,122700.0,707.0,24,1426807,36,5,0,28270.0,285176,1,Male,Salaried,Graduate,Rural,Business,Single,Good,1
APP102673,CUST10473,2024-07-08,42,91984.0,652.0,20,1343432,60,1,0,11713.0,321823,3,Female,Salaried,Graduate,Urban,Personal,Single,Excellent,1
APP102674,CUST10474,2023-11-01,62,67593.0,733.0,26,1500278,60,5,0,79137.0,788534,3,Male,Salaried,High School,Semi-Urban,Personal,Single,Good,1
APP102675,CUST10475,2025-03-03,46,93609.0,727.0,23,1836999,24,4,0,70317.0,165344,4,Female,Business,Graduate,Urban,Personal,Married,Excellent,1
APP102676,CUST10476,2023-04-06,32,23209.0,726.0,18,1148183,12,4,0,70117.0,374798,1,Female,Business,Graduate,Urban,Business,Married,Good,1
APP102677,CUST10477,2025-12-25,37,144700.0,799.0,6,1501537,60,2,0,87979.0,766848,1,Male,Business,Graduate,Semi-Urban,Business,Married,Excellent,1
APP102678,CUST10478,2024-06-04,34,155605.0,738.0,30,1467384,60,3,0,67594.0,643457,1,Male,Self-Employed,Graduate,Rural,Home,Single,Average,1
APP102679,CUST10479,2023-08-18,34,104597.0,702.0,17,1308181,36,4,0,88520.0,302253,0,Female,Salaried,Graduate,Urban,Education,Married,Excellent,1
APP102680,CUST10480,2025-01-02,54,25211.0,675.0,7,592618,60,5,1,83271.0,55670,1,Male,Salaried,High School,Semi-Urban,Business,Married,Poor,1
APP102681,CUST10481,2023-12-24,40,27927.0,681.0,13,957235,48,2,0,89153.0,498358,4,Female,Salaried,High School,Urban,Education,Married,Average,1
APP102682,CUST10482,2024-02-06,31,135333.0,610.0,6,1794014,24,4,2,61505.0,317166,0,Male,Salaried,High School,Rural,Business,Married,Average,1
APP102683,CUST10483,2025-02-28,36,173666.0,558.0,27,1809268,24,0,0,47257.0,403754,2,Female,Contract,Postgraduate,Semi-Urban,Business,Married,Poor,0
APP102684,CUST10484,2023-04-09,51,94382.0,725.0,20,547337,48,2,0,84510.0,573525,5,Female,Salaried,High School,Semi-Urban,Vehicle,Single,Excellent,1
APP102685,CUST10485,2023-09-28,26,157005.0,782.0,27,1874998,72,1,0,51492.0,669893,3,Female,Contract,Graduate,Rural,Education,Married,Good,0
APP102686,CUST10486,2023-12-28,39,121780.0,665.0,26,271437,60,4,0,81159.0,982154,1,Female,Business,High School,Urban,Vehicle,Married,Average,0
APP102687,CUST10487,2024-06-11,57,58696.0,809.0,3,1404056,84,1,0,20395.0,993517,2,Male,Business,Graduate,Urban,Home,Married,Excellent,0
APP102688,CUST10488,2025-11-10,24,85616.0,677.0,16,582358,12,2,0,77005.0,800795,1,Male,Self-Employed,Postgraduate,Semi-Urban,Vehicle,Married,Good,0
APP102689,CUST10489,2024-06-23,24,155161.0,543.0,4,575608,60,4,0,30040.0,213872,3,Female,Salaried,Graduate,Semi-Urban,Vehicle,Married,Good,1
APP102690,CUST10490,2024-08-17,40,175195.0,759.0,11,925475,24,1,2,73702.0,51304,4,Female,Salaried,High School,Semi-Urban,Home,Married,Good,1
APP102691,CUST10491,2025-04-12,30,156869.0,654.0,8,351065,12,3,0,26637.0,251888,4,Female,Self-Employed,Graduate,Urban,Education,Married,Average,0
APP102692,CUST10492,2024-02-01,44,68013.0,766.0,25,56589,84,3,2,72745.0,541107,3,Male,Salaried,Graduate,Semi-Urban,Personal,Married,Good,0
APP102693,CUST10493,2025-11-25,55,157418.0,594.0,19,929427,72,0,0,13747.0,541479,2,Female,Salaried,Graduate,Semi-Urban,Business,Married,Excellent,0
APP102694,CUST10494,2024-05-09,46,166725.0,721.0,12,1638453,36,5,0,25250.0,11499,0,Male,Self-Employed,Graduate,Urban,Education,Married,Poor,1
APP102695,CUST10495,2023-11-10,57,67556.0,630.0,24,86375,36,2,0,82737.0,592289,5,Male,Business,High School,Semi-Urban,Home,Single,Excellent,0
APP102696,CUST10496,2024-05-04,58,141723.0,705.0,27,93085,84,5,0,59040.0,639671,5,Female,Business,Graduate,Urban,Vehicle,Married,Average,1
APP102697,CUST10497,2023-08-21,41,44140.0,747.0,17,635128,60,5,0,36305.0,546956,5,Male,Salaried,Graduate,Rural,Personal,Single,Poor,1
APP102698,CUST10498,2025-10-26,60,19184.0,730.0,19,748560,60,1,0,70318.0,669122,0,Female,Contract,High School,Urban,Vehicle,Married,Average,1
APP102699,CUST10499,2024-10-25,59,173918.0,695.0,8,1721568,12,0,0,69237.0,888260,1,Female,Self-Employed,Postgraduate,Urban,Business,Single,Good,0
