Customer_ID,Age,Gender,City,Membership_Type,Device_Type,Payment_Method,Preferred_Category,Registration_Date,Last_Purchase_Date,Order_Count,Average_Order_Value,Total_Spending,Discount_Percent,Return_Count,Review_Rating,Support_Tickets,Website_Visits,App_Sessions,Email_Opt_In,Coupon_Usage,Delivery_Delay_Days,Churn
CUST11147,23,Female,Coimbatore,Platinum,Mobile,UPI,,2024-10-24,2025-12-31,10,2182.8,24150.62,7.4,2,4.5,2,15,29,No,10,4.6,No
CUST11148,25,Male,Bengaluru,Silver,Tablet,COD,Grocery,2025-08-30,2025-12-31,5,2811.76,10609.24,21.0,2,3.2,1,17,26,No,3,2.9,No
CUST11149,40,Female,Delhi,Platinum,Tablet,Debit Card,Sports,2021-06-09,2022-11-29,10,3572.09,31727.19,15.5,1,4.7,2,20,17,No,10,2.8,Yes
CUST11150,64,Other,Coimbatore,Basic,Mobile,Net Banking,Beauty,2023-08-19,2024-06-26,10,3504.12,28775.35,8.8,2,3.6,0,13,27,Yes,6,2.5,Yes
CUST11151,43,Male,Bengaluru,Silver,Mobile,UPI,Sports,2024-04-04,2025-07-19,13,1193.74,12629.12,6.4,2,5.0,2,17,31,Yes,4,0.9,No
CUST11152,63,Male,Hyderabad,Basic,Tablet,COD,Fashion,2021-07-24,2025-08-07,14,2325.48,40029.14,23.0,1,3.8,1,19,29,Yes,11,1.7,No
CUST11153,60,Male,Bengaluru,Basic,Mobile,Debit Card,Home & Kitchen,2024-07-14,2025-12-31,11,1873.33,19334.79,10.2,0,4.7,1,17,23,No,10,0.6,No
CUST11154,29,Female,Mumbai,Silver,Mobile,Credit Card,Electronics,2024-03-07,2025-07-12,3,1088.26,3309.0,14.2,0,2.4,2,15,25,Yes,4,4.6,No
CUST11155,43,Male,Pune,Basic,Mobile,Debit Card,Fashion,2024-10-23,2025-12-31,6,2585.06,17323.69,7.6,2,3.2,1,17,19,Yes,6,5.8,No
CUST11156,30,Male,Chennai,Silver,Mobile,Credit Card,Fashion,2025-01-06,2025-10-19,11,2170.05,18469.21,9.0,0,3.8,1,13,13,No,11,3.2,No
CUST11157,57,Male,Hyderabad,Basic,Mobile,,Fashion,2023-05-08,2024-08-25,9,2768.72,21691.82,14.0,3,2.7,1,22,26,Yes,14,1.5,Yes
CUST11158,35,Female,Pune,Basic,Mobile,UPI,Grocery,2023-01-30,2025-12-31,5,3519.21,20518.29,18.1,3,4.4,2,22,20,Yes,1,1.6,No
CUST11159,42,Male,Pune,Gold,Mobile,UPI,Sports,2025-05-10,2025-12-31,12,3243.46,45966.13,0.0,3,4.2,3,17,31,Yes,7,3.2,No
CUST11160,50,Female,Hyderabad,Silver,Mobile,Debit Card,Sports,2022-12-22,2024-09-23,8,6041.56,45262.18,15.1,2,3.4,2,28,34,Yes,5,3.6,No
CUST11161,64,Female,Mumbai,Silver,Tablet,COD,Grocery,2023-11-07,2025-12-31,4,2961.9,11106.31,9.0,1,4.0,4,17,31,Yes,4,2.8,No
CUST11162,57,Male,Bengaluru,Silver,Desktop,,Home & Kitchen,2021-03-09,2024-10-06,8,5013.1,45256.2,26.2,0,4.5,1,20,23,No,14,1.1,No
CUST11163,60,Female,Chennai,Gold,Desktop,Net Banking,,2021-05-13,2023-08-01,10,1642.59,14742.82,38.5,2,2.6,0,12,29,No,11,4.8,Yes
CUST11164,29,Male,Bengaluru,Basic,Desktop,Credit Card,Grocery,2025-09-20,2025-12-31,11,3220.77,28645.58,,4,3.2,1,13,22,Yes,0,2.8,No
CUST11165,61,Female,Coimbatore,Gold,Mobile,Credit Card,Grocery,2023-07-08,2024-08-21,9,1970.78,15586.72,1.2,2,3.8,2,29,27,Yes,13,3.4,Yes
CUST11166,53,Female,Bengaluru,Platinum,Mobile,UPI,Home & Kitchen,2022-03-06,2025-12-31,13,2449.93,30055.11,15.9,0,4.0,1,14,26,Yes,1,0.0,No
CUST11167,65,Female,Kochi,Gold,Tablet,COD,Home & Kitchen,2021-11-04,2024-03-27,11,3972.66,33915.1,13.4,0,4.0,1,16,21,Yes,5,2.1,Yes
CUST11168,21,Male,Hyderabad,Silver,Mobile,UPI,Beauty,2022-10-12,2025-05-13,11,2439.35,26546.82,30.8,0,4.6,1,12,29,Yes,5,3.9,No
CUST11169,22,Male,Chennai,Silver,Mobile,Net Banking,Beauty,2024-04-12,2025-05-18,10,4313.11,48306.99,28.3,3,4.3,1,22,24,Yes,12,0.0,No
CUST11170,54,Male,Bengaluru,Gold,Desktop,Debit Card,Beauty,2022-02-16,2023-08-18,10,1999.05,20127.89,21.9,1,4.5,0,24,26,Yes,10,0.0,Yes
CUST11171,25,Male,Chennai,Silver,Mobile,Debit Card,Beauty,2021-04-07,2025-01-15,9,1614.24,11418.37,10.3,3,3.1,0,13,17,Yes,8,4.8,Yes
CUST11172,59,Male,Chennai,Basic,Mobile,COD,Sports,2025-09-03,2025-12-31,6,3045.65,17727.05,20.4,0,4.1,2,24,19,Yes,10,2.8,No
CUST11173,45,Male,Coimbatore,Basic,Tablet,UPI,Fashion,2024-03-23,2024-11-06,10,3108.37,34330.46,17.1,0,3.8,0,19,25,No,5,2.9,No
CUST11174,48,Male,Coimbatore,Gold,Desktop,UPI,Fashion,2025-09-15,2025-12-31,6,2368.71,11072.04,16.9,1,5.0,3,17,24,Yes,0,3.3,No
CUST11175,26,Male,Hyderabad,Basic,Mobile,Net Banking,Beauty,2024-06-19,2024-08-16,7,3638.62,19864.92,2.5,2,4.1,3,17,19,Yes,11,3.0,Yes
CUST11176,46,Female,Mumbai,Gold,Tablet,Debit Card,Beauty,2024-08-20,2025-12-31,9,1008.81,8491.87,23.5,0,3.6,4,19,25,No,6,0.0,No
CUST11177,31,Male,Kochi,Silver,Desktop,UPI,Electronics,2024-08-01,2025-08-16,7,1730.2,10264.19,15.9,0,4.6,2,18,23,Yes,11,1.7,No
CUST11178,57,Male,Pune,Silver,Desktop,COD,Fashion,2023-11-17,2024-05-23,15,3332.74,60858.69,14.2,0,4.4,4,19,25,No,2,2.2,Yes
CUST11179,58,Male,Chennai,Basic,Mobile,Debit Card,Electronics,2024-11-26,2025-09-09,11,2484.63,28442.53,10.2,3,3.5,1,21,20,Yes,7,2.8,No
CUST11180,39,Male,Mumbai,Basic,Mobile,Net Banking,Electronics,2024-10-15,2025-12-31,10,2040.16,18232.15,8.7,1,3.8,2,16,23,Yes,5,2.6,No
CUST11181,28,Other,Pune,Platinum,Desktop,COD,Grocery,2023-12-20,2025-05-07,11,2939.94,35650.51,17.5,0,3.8,0,25,22,Yes,2,1.6,No
CUST11182,40,Male,Pune,Platinum,Desktop,Credit Card,Sports,2021-07-21,2024-11-22,8,4165.32,31238.72,1.0,1,4.8,1,24,19,Yes,2,4.3,No
CUST11183,18,Female,Kochi,Gold,Desktop,Net Banking,Home & Kitchen,2023-02-01,2025-12-31,13,3228.25,34247.7,21.3,2,4.1,0,22,16,Yes,12,1.9,No
CUST11184,63,Other,Hyderabad,Silver,Mobile,COD,Fashion,2023-05-24,2025-01-29,10,3857.93,33510.6,,0,4.5,1,17,28,No,7,2.9,No
CUST11185,54,Female,Pune,Gold,Mobile,UPI,Beauty,2022-08-04,2025-08-17,6,3303.45,21235.38,0.0,0,3.7,1,21,17,Yes,5,5.7,No
CUST11186,38,Female,Kochi,Silver,Desktop,Credit Card,Beauty,2022-01-05,2023-09-23,7,4653.43,25275.41,29.6,0,4.2,0,19,25,Yes,1,0.0,Yes
CUST11187,43,Female,Pune,Silver,Mobile,Net Banking,Home & Kitchen,2022-06-17,2025-12-31,10,2178.75,19311.23,8.1,0,4.8,2,17,23,Yes,2,0.0,No
CUST11188,63,Other,Chennai,Basic,Mobile,UPI,Fashion,2024-03-21,2025-02-25,8,4288.13,29301.85,9.2,1,3.8,3,21,17,No,11,3.2,No
CUST11189,53,Female,Chennai,Silver,Mobile,Credit Card,Beauty,2024-01-31,2025-01-26,12,1233.79,12593.06,24.1,2,4.1,1,10,33,Yes,14,3.7,Yes
CUST11190,40,Female,Delhi,Gold,Mobile,Debit Card,Beauty,2023-06-18,2023-12-15,5,1539.21,8399.32,29.8,1,3.1,1,16,14,Yes,5,6.9,Yes
CUST11191,18,Female,Mumbai,Platinum,Desktop,UPI,Grocery,2022-08-30,2025-02-09,9,3602.29,37702.2,2.7,1,3.5,2,17,35,Yes,13,2.6,No
CUST11192,57,Female,Bengaluru,Basic,Desktop,COD,Electronics,2025-01-09,2025-12-31,5,1497.24,8294.21,7.4,1,3.8,2,22,20,Yes,13,2.1,No
CUST11193,32,Female,Kochi,Gold,Mobile,Net Banking,Beauty,2023-05-23,2025-12-31,10,2370.42,25431.38,7.9,1,3.3,1,14,21,No,6,1.4,No
CUST11194,38,Male,Coimbatore,Silver,Mobile,Credit Card,Sports,2024-06-06,2025-05-30,10,4621.36,55836.47,22.5,2,4.9,1,17,21,No,3,4.7,No
CUST11195,64,Male,Kochi,Silver,Desktop,UPI,Fashion,2024-02-23,2024-05-08,8,1630.99,10166.89,28.1,0,3.5,2,11,28,Yes,7,3.5,Yes
CUST11196,26,Male,Bengaluru,Basic,Mobile,Debit Card,Sports,2023-02-09,2025-12-31,10,4012.79,33456.3,6.4,0,4.5,0,18,15,No,2,4.1,No
CUST11197,26,Male,Mumbai,Silver,Mobile,Net Banking,Home & Kitchen,2023-04-14,2024-04-26,8,2316.14,17736.14,26.3,3,4.1,0,20,23,Yes,13,3.1,Yes
CUST11198,27,Male,Coimbatore,Silver,Tablet,Net Banking,Grocery,2023-09-26,2025-12-31,13,1565.61,19054.94,9.3,0,4.0,1,23,16,Yes,5,4.2,No
CUST11199,43,Male,Bengaluru,Basic,Mobile,UPI,Fashion,2023-07-27,2025-12-31,12,2754.58,31700.56,17.7,1,5.0,1,27,17,No,6,5.3,No
CUST11200,58,Female,Delhi,Gold,Tablet,Debit Card,Grocery,2021-08-24,2024-12-26,8,4481.08,30587.04,4.8,0,2.5,0,19,29,No,7,3.7,Yes
CUST11201,52,Male,Coimbatore,Gold,Mobile,Credit Card,Electronics,2021-06-11,2021-07-29,10,1475.31,12167.64,14.0,2,3.9,2,20,25,Yes,10,1.4,Yes
CUST11202,42,Female,Chennai,Silver,Mobile,UPI,Beauty,2022-07-08,2023-08-31,12,1437.29,17326.76,14.1,0,3.3,1,18,17,No,14,0.6,Yes
CUST11203,43,Male,Bengaluru,Platinum,Mobile,Credit Card,Fashion,2023-02-27,2025-12-31,10,3549.75,43094.9,12.5,1,2.7,3,21,21,Yes,3,2.8,No
CUST11204,28,Male,Kochi,Basic,Tablet,Net Banking,Home & Kitchen,2024-10-08,2025-12-31,9,2129.09,18126.78,18.1,1,3.2,1,21,31,Yes,4,5.5,No
CUST11205,55,Female,Coimbatore,Basic,Mobile,Credit Card,Electronics,2023-12-28,2024-05-28,5,6075.87,23443.03,6.9,0,4.0,3,27,25,Yes,5,2.9,Yes
CUST11206,19,Female,Delhi,Gold,Mobile,Debit Card,Electronics,2024-04-11,2024-05-23,11,3109.66,37732.37,7.9,2,3.5,2,21,26,Yes,0,0.0,Yes
CUST11207,24,Male,Kochi,Basic,Tablet,COD,Grocery,2025-07-19,2025-11-16,11,4157.39,40954.77,18.5,1,4.6,2,16,20,Yes,11,6.1,No
CUST11208,35,Female,Pune,Basic,Mobile,Debit Card,Electronics,2025-09-02,2025-12-31,10,3061.52,26713.22,25.7,1,3.9,4,20,26,Yes,8,3.4,No
CUST11209,44,Female,Coimbatore,Basic,Mobile,Credit Card,Fashion,2022-07-13,2025-08-31,12,1492.51,16336.34,,2,3.8,2,18,24,No,2,2.3,No
CUST11210,51,Male,Coimbatore,Basic,Mobile,UPI,Grocery,2021-09-18,2025-03-12,9,1792.24,17935.25,19.0,2,3.8,0,17,27,Yes,1,2.2,No
CUST11211,44,Male,Delhi,Gold,Desktop,Net Banking,Electronics,2021-08-05,2022-03-03,10,1906.01,22098.46,21.1,1,3.9,1,19,16,Yes,10,0.0,Yes
CUST11212,34,Other,Pune,Basic,Mobile,COD,Home & Kitchen,2024-02-22,2025-12-31,11,3392.24,38957.53,21.6,2,3.7,0,25,19,No,6,0.8,No
CUST11213,60,Female,Bengaluru,Silver,Mobile,UPI,Sports,2023-03-16,2023-10-18,5,2710.44,12349.3,7.4,2,3.4,0,19,14,No,10,0.8,Yes
CUST11214,61,Female,Hyderabad,Basic,Mobile,UPI,Fashion,2024-03-31,2024-08-01,12,1121.49,12182.6,8.8,0,4.6,2,22,16,Yes,10,3.7,Yes
CUST11215,41,Female,Bengaluru,Gold,Mobile,Debit Card,Home & Kitchen,2021-07-20,2023-01-28,13,3684.11,38896.85,9.5,1,3.6,2,16,27,No,13,2.1,Yes
CUST11216,42,Male,Pune,Basic,Tablet,Credit Card,Home & Kitchen,2025-01-17,2025-03-13,9,6606.19,72336.82,30.4,0,3.8,1,14,25,Yes,3,4.7,No
CUST11217,24,Male,Mumbai,Gold,Tablet,Debit Card,Grocery,2022-02-06,2025-02-12,8,1618.57,13842.91,19.1,3,4.3,0,16,27,Yes,3,0.0,Yes
CUST11218,23,Male,Kochi,Silver,Desktop,Credit Card,Beauty,2025-01-25,2025-12-31,6,1731.47,7931.73,18.7,1,4.2,2,23,24,Yes,9,7.0,No
CUST11219,41,Female,Delhi,Basic,Desktop,Debit Card,Grocery,2021-10-02,2023-08-29,11,2007.95,23880.59,17.9,3,3.4,1,25,19,Yes,14,5.0,Yes
CUST11220,50,Female,Bengaluru,Silver,Desktop,UPI,Fashion,2021-07-25,2023-10-29,9,2566.22,22485.71,4.4,0,4.5,1,21,24,No,8,3.4,Yes
CUST11221,46,Female,Coimbatore,Basic,Mobile,Net Banking,Fashion,2023-11-30,2025-02-01,7,1676.88,14511.64,30.5,0,4.3,1,11,29,Yes,6,1.8,Yes
CUST11222,60,Male,Delhi,Silver,Desktop,Credit Card,Grocery,2024-07-20,2025-08-10,5,4594.54,26637.64,18.8,1,4.1,1,19,21,No,8,4.1,No
CUST11223,39,Male,Chennai,Basic,Mobile,COD,Beauty,2025-09-20,2025-12-31,11,5377.37,49430.06,20.8,2,3.7,0,18,27,Yes,0,2.7,No
CUST11224,43,Female,Pune,Platinum,Mobile,COD,Grocery,2023-05-17,2024-05-29,7,2873.28,22326.5,0.9,1,3.7,2,20,20,Yes,2,2.1,Yes
CUST11225,45,Female,Kochi,Basic,Desktop,UPI,Fashion,2021-04-03,2024-09-28,8,2644.14,21000.46,21.2,1,3.9,3,20,22,Yes,9,4.0,Yes
CUST11226,38,Female,Bengaluru,Gold,Mobile,Debit Card,Beauty,2023-12-02,2025-03-31,8,1184.65,7994.23,12.2,1,3.2,4,31,23,No,10,4.2,Yes
CUST11227,24,Male,Delhi,Basic,Desktop,Debit Card,Fashion,2025-01-28,2025-12-31,12,1550.56,20455.67,4.4,2,4.0,3,20,18,Yes,9,3.2,No
CUST11228,34,Female,Kochi,Basic,Mobile,UPI,Beauty,2022-01-14,2024-10-30,12,938.7,11531.3,7.4,0,4.6,0,20,19,Yes,12,1.5,Yes
CUST11229,37,Male,Bengaluru,Silver,Mobile,COD,Beauty,2024-02-05,2025-04-17,6,2052.3,9422.36,4.9,1,4.6,4,21,26,Yes,11,2.3,Yes
CUST11230,58,Female,Delhi,Platinum,Mobile,COD,Grocery,2024-09-13,2025-12-31,7,2225.59,16720.99,4.7,4,3.8,1,20,24,Yes,13,0.0,No
CUST11231,37,Male,Coimbatore,Basic,Desktop,Debit Card,Grocery,2021-03-06,2024-07-14,7,3528.59,26367.23,15.5,0,4.7,1,19,37,Yes,5,0.0,Yes
CUST11232,39,Female,Chennai,Basic,Desktop,Credit Card,Grocery,2021-12-31,2025-12-31,8,2887.07,18986.36,11.9,0,5.0,2,22,23,Yes,13,1.3,No
CUST11233,45,Male,Chennai,Basic,Mobile,Net Banking,Beauty,2023-04-01,2024-05-22,9,1854.44,15429.77,17.7,0,3.8,0,18,27,Yes,10,4.4,Yes
CUST11234,57,Female,Mumbai,Basic,Mobile,Credit Card,Beauty,2025-02-16,2025-12-31,8,3614.8,30160.43,28.4,1,4.4,1,23,29,No,12,2.7,No
CUST11235,24,Male,Delhi,Basic,Mobile,COD,Fashion,2025-07-29,2025-12-31,10,7113.42,58286.76,14.0,2,2.5,1,25,26,Yes,0,4.4,No
CUST11236,18,Male,Bengaluru,Silver,Mobile,Credit Card,Home & Kitchen,2023-11-14,2025-04-03,10,3699.1,43514.8,0.0,0,3.2,2,20,26,Yes,13,5.1,No
CUST11237,49,Male,Chennai,Basic,Desktop,Net Banking,Grocery,2022-06-24,2025-01-18,10,2140.44,16347.46,13.1,0,4.1,2,17,24,Yes,4,3.2,Yes
CUST11238,30,Male,Pune,Basic,Tablet,Credit Card,Sports,2023-12-22,2025-12-31,12,3027.94,29119.77,24.5,0,3.3,2,13,28,Yes,13,0.4,No
CUST11239,47,Male,Chennai,Gold,Mobile,Credit Card,Fashion,2022-05-06,2023-11-02,15,1655.22,20062.59,14.3,1,5.0,0,27,23,Yes,3,4.1,Yes
CUST11240,40,Female,Hyderabad,Silver,Desktop,Credit Card,Fashion,2024-07-20,2025-12-31,8,1574.52,12773.18,27.2,2,4.4,2,22,28,Yes,13,0.2,No
CUST11241,36,Male,Hyderabad,Basic,Desktop,Credit Card,Electronics,2021-08-17,2024-03-29,6,5567.59,35411.78,18.6,0,4.6,0,18,24,Yes,3,1.4,Yes
CUST11242,49,Female,Chennai,Basic,Mobile,UPI,Grocery,2023-11-10,2024-03-16,10,3050.14,29033.38,0.3,1,4.0,0,23,18,Yes,13,5.2,Yes
CUST11243,47,Female,Delhi,Silver,Desktop,COD,Fashion,2021-01-03,2025-03-22,12,4221.17,45301.6,15.9,0,3.3,3,24,22,No,13,2.5,No
CUST11244,46,Female,Mumbai,Basic,Desktop,Net Banking,Electronics,2024-12-15,2025-12-08,8,2400.59,22174.9,17.4,3,3.7,3,15,22,Yes,11,3.4,No
CUST11245,62,Male,Chennai,Silver,Mobile,COD,Sports,2025-10-20,2025-12-31,6,1569.52,7384.37,23.6,1,4.2,2,23,31,Yes,6,0.0,No
CUST11246,46,Male,Coimbatore,Basic,Mobile,UPI,Sports,2023-06-30,2023-11-17,15,1433.72,19143.3,29.6,1,3.6,2,25,19,Yes,13,1.9,Yes
CUST11247,47,Female,Kochi,Silver,Mobile,UPI,Grocery,2021-11-03,2022-02-07,15,1772.25,20457.73,22.3,0,,1,20,21,Yes,4,3.1,Yes
CUST11248,33,Other,Bengaluru,Basic,Tablet,UPI,Beauty,2022-03-08,2022-11-29,10,3234.2,24481.12,18.5,3,4.5,5,21,20,Yes,6,2.7,Yes
CUST11249,57,Male,Mumbai,Silver,Tablet,UPI,Electronics,2021-05-16,2025-09-23,13,1300.36,15665.4,20.4,2,4.0,1,19,30,Yes,0,4.1,No
CUST11250,36,Male,Coimbatore,Gold,Desktop,Credit Card,Beauty,2022-05-30,2023-06-30,11,2762.81,25753.62,13.7,0,2.8,0,25,17,No,10,1.2,Yes
CUST11251,35,Male,Mumbai,Silver,Mobile,COD,Sports,2021-07-12,2023-07-13,13,3426.74,39388.25,3.3,0,5.0,1,21,21,Yes,13,4.8,Yes
CUST11252,18,Other,Coimbatore,Basic,Mobile,Debit Card,Sports,2025-05-28,2025-12-31,9,1543.1,16116.54,15.3,3,3.9,2,17,25,No,14,1.6,No
CUST11253,31,Male,Bengaluru,Basic,Mobile,Net Banking,Home & Kitchen,2024-12-09,2025-12-31,11,7094.52,64889.25,17.9,2,5.0,3,24,31,No,8,2.5,No
CUST11254,64,Male,Bengaluru,Basic,Mobile,UPI,Home & Kitchen,2023-05-23,2025-01-21,9,3988.51,40926.3,5.4,1,4.4,3,12,20,No,7,0.5,No
CUST11255,19,Female,Hyderabad,Basic,Mobile,COD,Home & Kitchen,2024-02-16,2024-03-25,12,2560.9,33420.52,25.6,0,3.9,0,19,17,Yes,6,3.6,Yes
CUST11256,45,Male,Delhi,Basic,Tablet,,Home & Kitchen,2022-10-28,2025-12-31,10,1911.0,17451.69,23.0,3,4.3,1,12,32,Yes,14,1.0,No
CUST11257,47,Male,Coimbatore,Gold,Tablet,UPI,Fashion,2021-07-28,2022-07-30,9,3099.94,28548.91,4.0,0,2.7,0,13,17,Yes,9,3.0,Yes
CUST11258,55,Female,Kochi,Silver,Desktop,UPI,Home & Kitchen,2023-08-10,2023-11-05,15,3054.6,44546.05,25.9,1,4.7,0,20,22,Yes,1,4.1,Yes
CUST11259,21,Female,Hyderabad,Silver,Mobile,UPI,Fashion,2023-11-24,2025-11-02,11,2790.57,24992.83,12.5,1,5.0,0,20,20,Yes,10,4.3,No
CUST11260,18,Male,Coimbatore,Silver,Mobile,UPI,Fashion,2022-10-11,2024-03-23,8,3152.16,30351.33,8.8,2,2.6,1,13,20,Yes,5,7.7,Yes
CUST11261,25,Male,Hyderabad,Silver,Mobile,Net Banking,Grocery,2024-09-03,2025-12-31,10,1698.29,17574.06,23.6,1,3.8,3,18,33,Yes,13,2.5,No
CUST11262,46,Male,Bengaluru,Basic,Desktop,COD,Fashion,2021-04-30,2024-04-02,9,3690.91,39533.63,14.6,0,3.9,1,15,18,Yes,3,1.9,Yes
CUST11263,56,Male,Mumbai,Gold,Desktop,UPI,Fashion,2022-09-19,2024-07-22,11,1388.1,17741.37,30.2,1,,1,22,31,Yes,2,1.2,No
CUST11264,20,Female,Pune,Basic,Mobile,UPI,Home & Kitchen,2022-06-09,2025-12-31,11,1383.45,12020.48,8.2,1,5.0,2,31,21,No,12,3.7,No
CUST11265,49,Male,Hyderabad,Gold,Mobile,UPI,Fashion,2025-05-24,2025-12-31,11,974.8,9153.36,1.1,0,4.2,1,14,32,No,7,2.2,No
CUST11266,27,Male,Coimbatore,Gold,Mobile,UPI,Beauty,2023-02-08,2025-09-18,7,3507.04,20194.99,12.8,0,5.0,2,25,21,Yes,13,0.8,No
CUST11267,27,Male,Coimbatore,Gold,Mobile,Credit Card,Home & Kitchen,2024-01-18,2025-12-31,13,3196.26,48423.55,21.3,1,4.1,1,13,16,Yes,3,0.7,No
CUST11268,36,Female,Pune,Silver,Mobile,Credit Card,Electronics,2022-05-27,2024-09-21,7,2680.78,22166.2,7.6,3,4.3,2,26,25,No,2,5.0,Yes
CUST11269,63,Female,Delhi,Basic,Mobile,Debit Card,Home & Kitchen,2021-02-16,2024-01-17,5,2008.41,10182.5,4.4,0,4.2,1,26,17,Yes,10,4.3,Yes
CUST11270,51,Female,Kochi,Silver,Mobile,UPI,Fashion,2023-02-11,2025-12-31,15,2175.58,26175.13,16.8,2,4.8,2,18,25,Yes,14,5.1,No
CUST11271,50,Male,Bengaluru,Silver,Desktop,Debit Card,Beauty,2023-01-10,2024-10-07,14,1671.4,19136.39,3.3,1,3.7,1,19,8,Yes,4,0.0,Yes
CUST11272,40,Female,Coimbatore,Silver,Mobile,Net Banking,Home & Kitchen,2025-09-12,2025-10-15,10,3031.28,35065.07,17.5,0,4.5,3,15,20,Yes,12,1.8,No
CUST11273,45,Female,Chennai,Gold,Mobile,Debit Card,Beauty,2022-06-06,2023-11-30,11,900.55,12031.84,12.3,1,3.2,3,13,24,Yes,8,0.7,Yes
CUST11274,49,Male,Mumbai,Basic,Mobile,COD,Electronics,2024-07-31,2025-12-31,5,1094.45,4649.98,19.0,1,3.8,3,20,23,No,9,2.8,Yes
CUST11275,24,Male,Hyderabad,Basic,Mobile,Credit Card,Sports,2024-11-01,2025-12-31,9,1708.04,11614.88,3.9,1,3.6,1,15,31,Yes,2,0.9,No
CUST11276,46,Male,Delhi,Basic,Mobile,Credit Card,Electronics,2025-07-20,2025-12-31,5,2866.56,13121.34,25.4,0,4.1,2,21,23,No,14,5.3,No
CUST11277,25,Male,Kochi,Basic,Mobile,UPI,Sports,2021-05-14,2024-08-10,7,2584.38,13843.87,13.5,3,3.8,1,18,21,Yes,8,1.8,Yes
CUST11278,18,Male,Pune,Silver,Mobile,UPI,Grocery,2025-08-18,2025-12-31,12,4751.26,66364.88,21.1,0,4.7,3,22,26,No,3,6.2,No
CUST11279,20,Male,Mumbai,Gold,Mobile,Net Banking,Sports,2021-09-05,2023-05-29,6,2374.77,14188.15,22.7,1,3.4,0,17,15,Yes,11,4.2,Yes
CUST11280,41,Male,Bengaluru,Gold,Desktop,Net Banking,Grocery,2025-08-03,2025-12-31,12,3825.44,49161.36,5.7,0,2.9,3,21,21,Yes,9,4.3,No
CUST11281,40,Female,Delhi,Gold,Mobile,COD,Home & Kitchen,2024-09-03,2025-12-31,8,2801.38,21419.18,22.1,1,3.1,0,15,27,Yes,3,6.0,No
CUST11282,25,Male,Kochi,Platinum,Desktop,UPI,Grocery,2022-03-12,2025-07-15,13,964.73,11572.71,3.6,3,4.6,1,16,25,No,1,2.6,Yes
CUST11283,64,Female,Hyderabad,Gold,Mobile,UPI,Beauty,2024-04-14,2025-12-31,6,1569.62,8109.6,4.0,1,3.4,1,18,28,No,11,4.2,No
CUST11284,54,Female,Hyderabad,Basic,Mobile,Net Banking,Grocery,2022-11-17,2023-05-15,4,1671.5,7590.39,30.7,2,4.3,0,24,15,Yes,7,3.1,Yes
CUST11285,20,Female,Pune,Gold,Mobile,Net Banking,Beauty,2022-08-09,2024-11-09,9,1857.92,18356.18,23.9,2,3.8,0,18,22,Yes,3,0.9,No
CUST11286,50,Female,Chennai,Basic,Mobile,Net Banking,Sports,2021-12-17,2024-05-13,10,2263.43,21058.15,31.6,2,4.5,0,15,24,No,2,1.2,Yes
CUST11287,45,Male,Pune,Basic,Tablet,Credit Card,Sports,2021-05-23,2024-06-28,7,4268.91,27209.63,12.0,2,3.9,2,23,27,No,12,2.1,Yes
CUST11288,64,Female,Bengaluru,Silver,Desktop,Debit Card,Sports,2023-08-25,2025-12-31,6,2455.65,11059.58,15.8,0,5.0,0,24,24,Yes,2,3.4,No
CUST11289,25,Male,Delhi,Basic,Tablet,Debit Card,Grocery,2023-03-15,2025-12-31,6,1965.21,9218.12,19.2,2,5.0,1,19,29,Yes,0,4.0,No
CUST11290,51,Male,Delhi,Basic,Tablet,UPI,Sports,2024-11-22,2025-12-31,10,3941.47,41843.74,14.9,1,3.8,5,14,24,Yes,7,3.6,No
CUST11291,52,Female,Coimbatore,Basic,Mobile,Credit Card,Grocery,2025-07-06,2025-12-31,8,3928.22,31655.28,9.0,4,3.7,3,20,22,Yes,12,3.7,No
CUST11292,49,Male,Chennai,Basic,Mobile,Net Banking,Grocery,2022-12-19,2025-12-31,7,819.79,5551.46,7.8,1,5.0,3,15,27,Yes,10,1.9,No
CUST11293,41,Male,Chennai,Platinum,Mobile,UPI,Fashion,2022-10-05,2025-10-01,10,2573.36,29947.51,16.7,0,3.3,2,22,24,Yes,4,0.0,No
CUST11294,31,Female,Delhi,Basic,Tablet,Credit Card,Fashion,2024-10-24,2025-11-14,11,4518.76,49803.24,6.5,1,4.0,2,16,25,Yes,4,4.0,No
CUST11295,49,Female,Delhi,Basic,Desktop,COD,Grocery,2022-05-16,2025-12-31,7,2391.64,15774.61,6.2,1,4.0,1,12,21,Yes,12,0.9,No
CUST11296,63,Female,Mumbai,Silver,Mobile,Credit Card,Beauty,2025-07-04,2025-12-31,9,1603.88,11990.05,18.1,2,4.0,3,19,22,No,3,6.8,No
CUST11297,60,Male,Kochi,Silver,Desktop,UPI,Home & Kitchen,2022-01-05,2024-12-15,7,3809.34,30941.01,14.2,0,2.9,2,23,29,No,12,3.2,Yes
CUST11298,33,Female,Mumbai,Platinum,Mobile,Debit Card,Electronics,2025-05-22,2025-10-02,4,1498.21,6221.31,22.5,3,4.3,1,22,25,Yes,11,5.3,No
CUST11299,21,Male,Mumbai,Basic,Mobile,Net Banking,Fashion,2024-11-06,2025-12-31,12,2819.74,26941.94,11.6,2,3.4,2,16,24,Yes,13,0.3,No
