Application_ID,Customer_ID,Age,Annual_Income,Credit_Score,Employment_Years,Loan_Amount,Loan_Tenure_Months,Existing_Loans,Previous_Loans,Previous_Defaults,Previous_Loan_Amount,Application_Date,Decision_Date,Loan_Type,Employment_Type,Location,Loan_Approved,Approved_Amount,Final_Interest_Rate
102375,51468,49,729000.0,678.0,23.0,1058000.0,60,2,4,0,655000,2023-04-20,2023-04-23,Business,Business Owner,Hyderabad,0,0,
102376,51161,52,837000.0,677.0,23.0,1077000.0,36,1,5,0,2364000,2025-02-05,2025-02-12,Business,Salaried,Kochi,0,0,
102377,50684,34,1909000.0,601.0,12.0,509000.0,36,1,1,0,175000,2023-02-04,2023-02-05,Business,Contract,Chennai,0,0,
102378,51163,25,218000.0,630.0,7.0,2043000.0,72,1,2,0,420000,2025-03-08,2025-03-10,Education,Salaried,Bengaluru,0,0,
102379,50131,34,789000.0,743.0,14.0,811000.0,36,3,3,0,1264000,2024-09-22,2024-09-23,Education,Contract,Delhi,0,0,
102380,50717,41,467000.0,705.0,19.0,1119000.0,12,0,2,0,727000,2023-01-10,2023-01-19,Auto,Contract,Coimbatore,0,0,
102381,50773,28,461000.0,697.0,8.0,661000.0,60,1,3,0,1704000,2023-07-28,2023-08-07,Home,Contract,Mumbai,0,0,
102382,50662,28,454000.0,710.0,6.0,604000.0,24,2,3,0,955000,2023-02-07,2023-02-16,Business,Salaried,Hyderabad,0,0,
102383,50822,41,399000.0,696.0,13.0,1747000.0,48,2,2,0,370000,2023-04-04,2023-04-07,Home,Salaried,Mumbai,0,0,
102384,50434,38,1280000.0,771.0,10.0,942000.0,84,2,5,0,3496000,2025-06-05,2025-06-08,Auto,Business Owner,Pune,1,720000,12.46
102385,50107,38,877000.0,698.0,15.0,1555000.0,12,2,5,0,1672000,2025-04-18,2025-04-19,Auto,Self-Employed,Delhi,0,0,
102386,50026,30,606000.0,595.0,7.0,806000.0,12,0,1,0,231000,2024-10-13,2024-10-18,Business,Salaried,Mumbai,0,0,
102387,50579,36,1102000.0,796.0,17.0,439000.0,48,1,1,1,257000,2023-08-30,2023-09-02,Home,Business Owner,Delhi,0,0,
102388,50182,29,304000.0,714.0,10.0,508000.0,12,0,2,0,547000,2024-11-12,2024-11-14,Auto,Self-Employed,Hyderabad,0,0,
102389,50639,47,330000.0,652.0,27.0,741000.0,36,2,3,0,666000,2023-04-08,2023-04-11,Personal,Business Owner,Coimbatore,0,0,
102390,50378,48,225000.0,609.0,25.0,496000.0,12,2,3,0,377000,2024-08-01,2024-08-09,Education,Self-Employed,Delhi,0,0,
102391,51048,21,438000.0,716.0,0.0,381000.0,84,2,3,0,1692000,2024-09-07,2024-09-15,Home,Business Owner,Mumbai,0,0,
102392,51000,29,645000.0,682.0,9.0,1355000.0,60,1,1,0,247000,2023-05-21,2023-05-22,Business,Salaried,Coimbatore,0,0,
102393,50269,23,628000.0,792.0,3.0,519000.0,84,0,2,0,548000,2023-07-22,2023-07-24,Auto,Self-Employed,Kochi,0,0,
102394,50331,31,642000.0,668.0,0.0,755000.0,60,1,2,0,1413000,2024-02-21,2024-02-22,Auto,Contract,Mumbai,0,0,
102395,51254,37,318000.0,636.0,12.0,824000.0,84,2,5,1,888000,2025-03-12,2025-03-20,Auto,Business Owner,Bengaluru,0,0,
102396,50109,24,861000.0,748.0,0.0,507000.0,72,0,1,1,347000,2025-08-03,2025-08-04,Education,Salaried,Delhi,0,0,
102397,51212,29,668000.0,750.0,7.0,1555000.0,72,3,6,0,1009000,2023-05-17,2023-05-23,Home,Salaried,Pune,0,0,
102398,50747,28,834000.0,701.0,3.0,379000.0,24,0,3,0,881000,2025-02-13,2025-02-23,Auto,Self-Employed,Hyderabad,0,0,
102399,51166,40,256000.0,734.0,18.0,808000.0,60,0,3,1,830000,2025-06-23,2025-07-01,Education,Business Owner,Chennai,1,508000,11.22
102400,51070,39,690000.0,688.0,16.0,801000.0,48,1,6,0,2227000,2024-09-09,2024-09-17,Personal,Salaried,Hyderabad,1,631000,13.55
102401,50243,31,352000.0,705.0,8.0,679000.0,84,2,6,0,2744000,2025-07-10,2025-07-17,Home,Contract,Mumbai,1,583000,11.75
102402,50773,40,502000.0,766.0,15.0,343000.0,48,6,7,0,1310000,2024-09-16,2024-09-24,Business,Business Owner,Mumbai,0,0,
102403,50141,33,763000.0,731.0,8.0,1130000.0,60,2,3,0,1523000,2025-04-13,2025-04-21,Home,Salaried,Pune,1,987000,11.56
102404,51176,35,,679.0,9.0,1054000.0,36,0,0,0,0,2023-05-18,2023-05-28,Auto,Salaried,Delhi,0,0,
102405,50400,55,409000.0,778.0,35.0,483000.0,84,0,2,1,441000,2024-02-19,2024-02-22,Business,Contract,Bengaluru,0,0,
102406,50541,51,602000.0,536.0,31.0,1033000.0,60,0,2,0,498000,2024-09-11,2024-09-13,Home,Salaried,Bengaluru,0,0,
102407,50019,25,301000.0,823.0,0.0,860000.0,36,1,2,0,391000,2023-09-05,2023-09-09,Business,Self-Employed,Hyderabad,1,372000,9.71
102408,50593,46,1007000.0,579.0,30.0,346000.0,72,2,4,1,858000,2024-06-09,2024-06-14,Home,Business Owner,Chennai,0,0,
102409,51200,46,547000.0,649.0,23.0,438000.0,48,0,1,0,137000,2023-08-13,2023-08-15,Personal,Self-Employed,Pune,0,0,
102410,50221,27,993000.0,687.0,11.0,1309000.0,60,5,5,0,1844000,2025-01-04,2025-01-12,Personal,Self-Employed,Hyderabad,1,1136000,12.45
102411,50288,46,473000.0,680.0,21.0,830000.0,72,0,1,0,90000,2024-12-21,2024-12-29,Personal,Contract,Chennai,0,0,
102412,50583,53,474000.0,755.0,23.0,513000.0,24,1,2,1,353000,2024-04-07,2024-04-11,Home,Self-Employed,Coimbatore,0,0,
102413,50325,27,425000.0,621.0,7.0,437000.0,48,3,6,0,1466000,2025-07-04,2025-07-09,Business,Self-Employed,Mumbai,0,0,
102414,50984,29,890000.0,707.0,8.0,527000.0,24,1,3,0,1437000,2023-08-28,2023-09-02,Personal,Self-Employed,Coimbatore,0,0,
102415,50952,48,436000.0,652.0,26.0,548000.0,48,1,2,0,381000,2023-01-21,2023-01-26,Education,Salaried,Hyderabad,1,438000,12.74
102416,50635,41,802000.0,709.0,16.0,440000.0,12,4,5,0,1548000,2024-03-23,2024-04-01,Education,Contract,Chennai,0,0,
102417,51441,44,505000.0,686.0,22.0,269000.0,72,0,1,0,240000,2024-03-23,2024-04-01,Personal,Salaried,Chennai,0,0,
102418,50496,41,247000.0,696.0,17.0,1310000.0,12,0,4,0,1604000,2023-09-12,2023-09-16,Personal,Salaried,Kochi,0,0,
102419,50023,42,464000.0,654.0,19.0,1194000.0,12,2,3,1,905000,2023-10-30,2023-10-31,Auto,Self-Employed,Coimbatore,0,0,
102420,50462,25,353000.0,657.0,6.0,348000.0,24,1,3,0,1136000,2025-02-15,2025-02-23,Education,Salaried,Bengaluru,0,0,
102421,50379,48,609000.0,709.0,27.0,754000.0,36,0,1,1,190000,2024-09-15,2024-09-16,Education,Salaried,Bengaluru,0,0,
102422,50189,50,351000.0,751.0,30.0,426000.0,84,1,1,0,151000,2025-11-19,2025-11-26,Personal,Salaried,Pune,1,338000,12.42
102423,50449,36,910000.0,651.0,13.0,606000.0,48,0,2,1,601000,2025-06-05,2025-06-09,Auto,Self-Employed,Coimbatore,0,0,
102424,50642,38,576000.0,634.0,15.0,579000.0,12,1,3,0,588000,2024-01-23,2024-01-24,Business,Business Owner,Bengaluru,0,0,
102425,50349,23,554000.0,730.0,0.0,553000.0,24,0,3,0,761000,2024-11-10,2024-11-14,Auto,Business Owner,Chennai,1,466000,10.83
102426,50698,43,806000.0,688.0,20.0,2106000.0,48,1,1,0,293000,2024-04-24,2024-05-01,Auto,Salaried,Hyderabad,0,0,
102427,50841,44,926000.0,744.0,9.0,549000.0,12,0,0,0,0,2024-08-30,2024-09-07,Education,Self-Employed,Bengaluru,0,0,
102428,50028,37,595000.0,631.0,13.0,449000.0,84,0,0,0,0,2023-05-15,2023-05-17,Personal,Contract,Pune,0,0,
102429,50673,49,424000.0,574.0,27.0,460000.0,12,0,1,1,178000,2025-11-27,2025-12-06,Personal,Business Owner,Chennai,0,0,
102430,51303,35,270000.0,655.0,15.0,1243000.0,12,0,1,0,141000,2023-10-15,2023-10-20,Personal,Salaried,Pune,0,0,
102431,50799,44,441000.0,640.0,21.0,282000.0,84,2,5,2,2935000,2025-12-28,2026-01-05,Auto,Self-Employed,Delhi,0,0,
102432,51072,28,454000.0,685.0,7.0,460000.0,24,0,3,0,340000,2025-01-15,2025-01-17,Auto,Business Owner,Hyderabad,1,408000,12.41
102433,51407,38,630000.0,649.0,7.0,1551000.0,36,0,2,0,399000,2025-12-26,2025-12-28,Home,Business Owner,Kochi,1,640000,12.43
102434,51019,36,514000.0,,14.0,801000.0,72,1,5,0,1726000,2023-07-11,2023-07-15,Business,Self-Employed,Chennai,1,698000,11.95
102435,50557,40,818000.0,671.0,11.0,778000.0,72,0,1,0,567000,2024-02-05,2024-02-09,Home,Business Owner,Kochi,0,0,
102436,51242,34,455000.0,700.0,7.0,2261000.0,84,1,2,0,455000,2025-06-27,2025-06-30,Business,Salaried,Delhi,0,0,
102437,50928,37,585000.0,700.0,14.0,802000.0,12,0,1,0,253000,2024-10-19,2024-10-24,Home,Salaried,Delhi,0,0,
102438,50307,46,1022000.0,703.0,29.0,474000.0,12,1,2,1,323000,2025-11-03,2025-11-05,Home,Self-Employed,Delhi,1,404000,12.13
102439,50815,34,700000.0,688.0,13.0,599000.0,36,0,1,0,266000,2024-04-13,2024-04-14,Home,Self-Employed,Mumbai,0,0,
102440,50829,22,584000.0,723.0,0.0,375000.0,72,3,5,1,703000,2025-06-11,2025-06-15,Home,Contract,Delhi,0,0,
102441,51202,55,458000.0,638.0,33.0,1397000.0,36,1,2,1,344000,2023-06-03,2023-06-09,Auto,Contract,Hyderabad,0,0,
102442,50547,52,451000.0,781.0,27.0,960000.0,60,2,2,0,733000,2025-08-14,2025-08-20,Business,Salaried,Mumbai,1,581000,11.36
102443,51445,25,409000.0,675.0,1.0,1299000.0,12,2,3,0,604000,2024-11-09,2024-11-11,Home,Self-Employed,Delhi,0,0,
102444,51080,45,470000.0,605.0,25.0,1364000.0,72,2,3,0,1186000,2024-11-27,2024-12-03,Home,Contract,Bengaluru,0,0,
102445,50688,33,843000.0,702.0,5.0,557000.0,84,2,3,0,695000,2023-11-02,2023-11-06,Personal,Contract,Pune,0,0,
102446,50086,41,543000.0,635.0,21.0,416000.0,48,2,2,0,252000,2023-12-20,2023-12-30,Auto,Business Owner,Bengaluru,0,0,
102447,50660,41,327000.0,733.0,17.0,680000.0,60,1,1,0,448000,2025-06-25,2025-06-26,Education,Business Owner,Chennai,0,0,
102448,50911,36,1330000.0,834.0,17.0,433000.0,48,0,0,0,0,2025-03-08,2025-03-09,Personal,Contract,Coimbatore,1,351000,10.35
102449,50574,30,693000.0,639.0,12.0,766000.0,36,2,4,0,740000,2024-11-24,2024-11-26,Education,Business Owner,Chennai,0,0,
102450,51038,31,319000.0,712.0,2.0,1305000.0,84,0,1,1,226000,2025-05-03,2025-05-07,Home,Contract,Delhi,0,0,
102451,51129,29,492000.0,576.0,5.0,638000.0,84,1,2,0,827000,2023-07-11,2023-07-19,Business,Business Owner,Kochi,0,0,
102452,50178,30,631000.0,720.0,5.0,760000.0,72,2,3,0,576000,2024-08-15,2024-08-18,Education,Self-Employed,Pune,0,0,
102453,50209,37,1292000.0,632.0,8.0,665000.0,60,0,1,0,157000,2025-06-23,2025-06-28,Education,Business Owner,Pune,0,0,
102454,51093,31,364000.0,649.0,5.0,1089000.0,24,0,1,1,271000,2025-08-25,2025-08-28,Education,Self-Employed,Pune,0,0,
102455,50911,45,931000.0,618.0,33.0,485000.0,60,0,1,0,225000,2025-10-16,2025-10-24,Business,Salaried,Mumbai,0,0,
102456,51016,53,1126000.0,738.0,33.0,209000.0,60,1,1,0,198000,2025-06-16,2025-06-20,Personal,Business Owner,Pune,0,0,
102457,51087,32,452000.0,755.0,18.0,907000.0,84,3,5,0,1393000,2025-03-26,2025-04-03,Auto,Self-Employed,Hyderabad,1,774000,12.4
102458,51195,40,530000.0,692.0,21.0,1205000.0,36,4,5,0,685000,2024-07-20,2024-07-28,Business,Contract,Kochi,0,0,
102459,50795,43,376000.0,634.0,18.0,895000.0,12,0,2,1,211000,2025-12-26,2026-01-04,Personal,Salaried,Coimbatore,1,707000,13.58
102460,50382,43,548000.0,793.0,19.0,492000.0,36,3,4,0,2914000,2024-09-18,2024-09-20,Home,Business Owner,Chennai,1,468000,11.96
102461,50829,39,590000.0,641.0,19.0,375000.0,36,1,3,0,790000,2023-04-22,2023-05-02,Personal,Contract,Mumbai,0,0,
102462,51334,45,807000.0,549.0,25.0,919000.0,36,0,5,0,1364000,2024-11-01,2024-11-08,Education,Contract,Mumbai,0,0,
102463,50748,43,980000.0,720.0,19.0,757000.0,48,1,3,0,507000,2023-01-26,2023-02-05,Personal,Business Owner,Bengaluru,0,0,
102464,50167,26,428000.0,618.0,0.0,653000.0,72,4,6,1,2350000,2025-09-27,2025-09-28,Personal,Business Owner,Chennai,0,0,
102465,51024,47,248000.0,754.0,38.0,1907000.0,24,1,3,0,574000,2024-09-13,2024-09-17,Home,Self-Employed,Chennai,0,0,
102466,50629,47,594000.0,665.0,24.0,416000.0,48,3,6,0,372000,2025-12-25,2025-12-29,Home,Self-Employed,Pune,0,0,
102467,50233,30,685000.0,729.0,7.0,1858000.0,60,0,2,0,377000,2024-12-17,2024-12-21,Personal,Salaried,Delhi,0,0,
102468,50163,38,671000.0,781.0,16.0,712000.0,84,0,1,0,217000,2024-09-04,2024-09-11,Business,Business Owner,Pune,0,0,
102469,50593,45,518000.0,611.0,22.0,255000.0,36,3,4,1,918000,2025-10-21,2025-10-26,Home,Salaried,Mumbai,0,0,
102470,50504,36,635000.0,653.0,14.0,634000.0,84,1,4,2,905000,2024-08-04,2024-08-09,Education,Self-Employed,Chennai,0,0,
102471,51289,49,1187000.0,685.0,32.0,1187000.0,72,0,2,1,362000,2024-04-03,2024-04-06,Business,Business Owner,Pune,0,0,
102472,50506,62,712000.0,790.0,40.0,573000.0,12,1,2,0,345000,2024-01-04,2024-01-14,Personal,Contract,Delhi,1,439000,11.22
102473,50635,30,507000.0,647.0,3.0,311000.0,36,0,3,0,646000,2024-12-27,2025-01-01,Education,Salaried,Bengaluru,1,253000,14.95
102474,50060,24,479000.0,651.0,1.0,639000.0,48,1,2,0,220000,2023-05-22,2023-05-27,Education,Business Owner,Coimbatore,0,0,
102475,51086,41,556000.0,721.0,17.0,437000.0,72,1,3,1,282000,2023-01-14,2023-01-22,Business,Contract,Mumbai,0,0,
102476,51130,45,1253000.0,652.0,29.0,917000.0,24,1,1,0,263000,2024-12-11,2024-12-13,Personal,Self-Employed,Bengaluru,0,0,
102477,51168,36,552000.0,700.0,19.0,1071000.0,84,2,5,1,1324000,2024-06-14,2024-06-22,Education,Contract,Bengaluru,0,0,
102478,50400,53,595000.0,589.0,31.0,392000.0,48,1,2,0,776000,2025-04-06,2025-04-10,Home,Salaried,Hyderabad,0,0,
102479,50989,25,483000.0,834.0,0.0,475000.0,36,0,3,0,660000,2025-04-10,2025-04-19,Home,Business Owner,Coimbatore,1,475000,10.36
102480,50544,45,984000.0,602.0,18.0,1061000.0,72,2,3,0,413000,2024-03-13,2024-03-21,Business,Contract,Bengaluru,0,0,
102481,50358,32,1449000.0,669.0,10.0,436000.0,24,1,3,0,284000,2024-01-18,2024-01-23,Home,Business Owner,Hyderabad,0,0,
102482,50487,55,735000.0,688.0,34.0,386000.0,12,0,0,0,0,2025-07-03,2025-07-08,Auto,Contract,Kochi,0,0,
102483,50247,58,623000.0,,35.0,366000.0,48,2,2,1,618000,2025-03-15,2025-03-24,Personal,Business Owner,Hyderabad,1,308000,11.98
102484,51256,30,610000.0,604.0,6.0,850000.0,72,2,5,0,2570000,2025-08-30,2025-09-04,Education,Salaried,Chennai,0,0,
102485,50038,33,205000.0,819.0,9.0,830000.0,48,2,4,0,1027000,2025-08-08,2025-08-17,Education,Self-Employed,Pune,0,0,
102486,50679,47,839000.0,739.0,25.0,481000.0,72,3,4,0,545000,2024-02-09,2024-02-15,Business,Self-Employed,Bengaluru,1,414000,10.93
102487,50446,34,637000.0,717.0,2.0,702000.0,60,0,2,0,322000,2025-10-17,2025-10-18,Business,Contract,Kochi,1,620000,12.5
102488,51471,38,728000.0,626.0,12.0,1621000.0,72,0,2,0,327000,2025-06-04,2025-06-12,Education,Salaried,Mumbai,1,1156000,12.47
102489,50016,38,436000.0,727.0,13.0,410000.0,24,1,3,0,612000,2025-08-24,2025-08-25,Home,Business Owner,Chennai,0,0,
102490,50054,21,505000.0,643.0,4.0,239000.0,48,2,2,1,876000,2023-03-20,2023-03-22,Business,Salaried,Coimbatore,0,0,
102491,50749,38,499000.0,772.0,13.0,899000.0,60,1,2,2,911000,2023-11-05,2023-11-11,Auto,Salaried,Pune,0,0,
102492,50018,31,950000.0,627.0,10.0,659000.0,12,0,3,0,688000,2024-12-27,2025-01-01,Business,Contract,Mumbai,0,0,
102493,50772,33,506000.0,683.0,12.0,474000.0,84,1,3,0,822000,2025-11-22,2025-11-24,Home,Self-Employed,Mumbai,0,0,
102494,50549,52,1532000.0,654.0,35.0,1002000.0,72,2,5,1,839000,2025-06-08,2025-06-14,Personal,Salaried,Hyderabad,0,0,
102495,51320,25,728000.0,626.0,8.0,1111000.0,48,1,2,0,213000,2024-12-13,2024-12-20,Auto,Contract,Kochi,0,0,
102496,51092,46,338000.0,738.0,24.0,208000.0,48,0,1,0,611000,2025-08-08,2025-08-11,Business,Business Owner,Bengaluru,0,0,
102497,51425,35,566000.0,725.0,11.0,489000.0,36,2,3,0,235000,2024-04-14,2024-04-22,Personal,Self-Employed,Hyderabad,0,0,
102498,50977,35,447000.0,769.0,10.0,2504000.0,48,3,6,1,599000,2024-07-18,2024-07-22,Personal,Self-Employed,Hyderabad,0,0,
102499,50888,46,224000.0,574.0,23.0,965000.0,12,2,4,1,2455000,2025-07-26,2025-08-05,Education,Business Owner,Kochi,0,0,
102500,50688,41,1232000.0,759.0,17.0,1015000.0,72,1,4,0,1008000,2023-05-01,2023-05-10,Home,Salaried,Bengaluru,0,0,
102501,50019,44,823000.0,850.0,24.0,1334000.0,60,1,2,2,285000,2023-05-30,2023-06-06,Education,Self-Employed,Bengaluru,1,1203000,10.77
102502,50598,48,763000.0,661.0,28.0,707000.0,72,3,4,0,1407000,2023-06-02,2023-06-05,Home,Salaried,Delhi,0,0,
102503,50747,35,646000.0,813.0,15.0,1085000.0,84,1,1,0,368000,2025-09-30,2025-10-05,Personal,Contract,Bengaluru,1,560000,10.37
102504,51473,32,322000.0,673.0,15.0,1039000.0,24,3,6,0,770000,2024-07-27,2024-08-05,Business,Business Owner,Hyderabad,0,0,
102505,50309,27,483000.0,601.0,12.0,942000.0,12,2,4,0,766000,2025-12-22,2025-12-31,Home,Self-Employed,Pune,1,754000,12.86
102506,50146,30,876000.0,670.0,8.0,586000.0,24,1,3,0,1162000,2023-03-09,2023-03-17,Home,Business Owner,Delhi,0,0,
102507,50807,67,374000.0,758.0,40.0,769000.0,84,0,2,0,332000,2023-08-13,2023-08-21,Personal,Self-Employed,Bengaluru,0,0,
102508,51116,50,192000.0,636.0,27.0,506000.0,84,1,2,0,576000,2025-04-26,2025-05-05,Auto,Business Owner,Bengaluru,0,0,
102509,51485,24,542000.0,651.0,7.0,705000.0,84,0,1,0,510000,2024-07-11,2024-07-16,Personal,Contract,Kochi,1,470000,11.7
102510,51443,25,563000.0,729.0,7.0,368000.0,12,1,3,0,227000,2025-05-25,2025-06-03,Personal,Contract,Mumbai,0,0,
102511,50329,43,638000.0,690.0,25.0,453000.0,72,1,5,1,1054000,2023-09-04,2023-09-10,Home,Salaried,Hyderabad,0,0,
102512,51361,43,833000.0,728.0,21.0,599000.0,72,0,0,0,0,2025-06-27,2025-07-03,Personal,Contract,Bengaluru,1,536000,11.68
102513,51442,43,799000.0,705.0,18.0,417000.0,60,1,3,0,306000,2023-10-19,2023-10-29,Education,Business Owner,Hyderabad,0,0,
102514,50783,35,674000.0,721.0,7.0,530000.0,36,1,2,0,384000,2023-08-02,2023-08-08,Personal,Business Owner,Coimbatore,0,0,
102515,50585,37,1028000.0,662.0,15.0,640000.0,60,2,2,0,843000,2025-02-06,2025-02-13,Business,Contract,Kochi,0,0,
102516,50871,41,303000.0,705.0,25.0,873000.0,72,0,1,0,176000,2024-08-27,2024-09-05,Personal,Business Owner,Chennai,0,0,
102517,51099,39,753000.0,630.0,16.0,1180000.0,24,1,4,0,476000,2025-08-28,2025-08-31,Personal,Business Owner,Mumbai,1,940000,14.05
102518,50984,21,795000.0,774.0,2.0,542000.0,24,0,1,1,440000,2025-10-07,2025-10-13,Business,Business Owner,Delhi,1,527000,10.51
102519,51109,36,343000.0,649.0,17.0,1459000.0,72,3,4,0,1249000,2023-03-15,2023-03-25,Auto,Salaried,Mumbai,0,0,
102520,50703,29,305000.0,763.0,6.0,1173000.0,48,0,4,2,966000,2024-09-16,2024-09-21,Auto,Salaried,Delhi,0,0,
102521,50338,40,429000.0,675.0,23.0,924000.0,72,0,1,0,238000,2024-10-25,2024-10-29,Auto,Self-Employed,Hyderabad,0,0,
102522,50794,68,446000.0,703.0,34.0,762000.0,36,1,2,0,836000,2023-02-27,2023-03-07,Education,Business Owner,Kochi,0,0,
102523,50177,42,842000.0,658.0,15.0,834000.0,60,2,3,0,869000,2024-12-26,2024-12-29,Business,Salaried,Bengaluru,1,755000,11.72
102524,50772,35,455000.0,624.0,9.0,1345000.0,84,1,3,0,1036000,2023-07-27,2023-07-29,Education,Contract,Delhi,0,0,
102525,51474,47,,577.0,22.0,1372000.0,72,0,0,0,0,2024-02-17,2024-02-21,Education,Business Owner,Hyderabad,0,0,
102526,51169,43,456000.0,621.0,22.0,1459000.0,84,0,2,0,192000,2025-12-11,2025-12-14,Education,Business Owner,Pune,0,0,
102527,50247,42,993000.0,669.0,21.0,716000.0,60,0,2,0,682000,2025-11-06,2025-11-13,Business,Self-Employed,Chennai,1,673000,13.07
102528,51153,44,604000.0,704.0,24.0,950000.0,24,2,3,1,1301000,2024-12-30,2025-01-03,Home,Contract,Mumbai,1,513000,12.61
102529,50589,59,554000.0,756.0,39.0,1466000.0,36,2,3,0,670000,2025-01-09,2025-01-19,Home,Contract,Mumbai,0,0,
102530,50714,27,571000.0,661.0,1.0,497000.0,60,0,0,0,0,2025-03-14,2025-03-23,Auto,Business Owner,Chennai,1,432000,12.77
102531,51105,43,1073000.0,633.0,16.0,588000.0,36,4,5,0,1057000,2024-02-23,2024-02-28,Education,Salaried,Hyderabad,0,0,
102532,50631,29,428000.0,596.0,9.0,706000.0,36,1,2,0,478000,2025-07-07,2025-07-10,Auto,Self-Employed,Mumbai,0,0,
102533,51237,44,1085000.0,721.0,19.0,1148000.0,60,1,2,0,1201000,2023-07-20,2023-07-22,Education,Self-Employed,Kochi,0,0,
102534,51393,29,660000.0,780.0,1.0,1158000.0,72,1,2,0,432000,2023-03-21,2023-03-27,Auto,Self-Employed,Bengaluru,1,602000,11.65
102535,51131,34,558000.0,772.0,16.0,617000.0,36,1,5,1,1049000,2023-07-08,2023-07-14,Personal,Business Owner,Hyderabad,0,0,
102536,50649,35,1849000.0,736.0,19.0,305000.0,72,1,1,0,98000,2025-04-07,2025-04-08,Business,Self-Employed,Bengaluru,1,272000,10.55
102537,51119,48,373000.0,732.0,32.0,801000.0,12,1,2,1,706000,2025-01-23,2025-01-30,Education,Salaried,Delhi,0,0,
102538,51123,47,512000.0,800.0,26.0,422000.0,24,3,8,0,1402000,2025-04-05,2025-04-10,Education,Contract,Pune,1,376000,9.95
102539,50906,26,345000.0,712.0,7.0,308000.0,36,2,5,0,1345000,2025-12-03,2025-12-10,Education,Salaried,Pune,1,262000,12.42
102540,50689,39,921000.0,732.0,22.0,349000.0,36,0,1,0,214000,2024-05-24,2024-05-28,Business,Self-Employed,Pune,1,290000,11.72
102541,50048,31,1283000.0,669.0,6.0,838000.0,12,1,1,1,200000,2024-11-25,2024-11-30,Personal,Contract,Coimbatore,0,0,
102542,50176,25,1272000.0,601.0,7.0,,48,3,4,0,943000,2023-01-21,2023-01-28,Home,Self-Employed,Chennai,0,0,
102543,50399,36,1041000.0,646.0,15.0,715000.0,84,1,3,0,735000,2024-02-04,2024-02-10,Business,Self-Employed,Pune,0,0,
102544,50045,35,549000.0,689.0,17.0,786000.0,36,0,0,0,0,2024-07-13,2024-07-14,Personal,Business Owner,Mumbai,0,0,
102545,51282,62,509000.0,694.0,40.0,1342000.0,60,1,3,0,1604000,2025-11-21,2025-11-22,Auto,Contract,Chennai,0,0,
102546,50314,42,283000.0,815.0,25.0,299000.0,72,3,4,0,1385000,2024-05-03,2024-05-05,Education,Self-Employed,Chennai,0,0,
102547,50166,24,1500000.0,695.0,3.0,932000.0,72,5,7,0,3305000,2023-10-15,2023-10-18,Education,Self-Employed,Bengaluru,0,0,
102548,51016,32,741000.0,767.0,4.0,696000.0,48,3,7,0,2682000,2024-03-12,2024-03-13,Home,Business Owner,Delhi,0,0,
102549,50481,48,481000.0,662.0,32.0,956000.0,72,1,5,0,1601000,2023-05-10,2023-05-20,Auto,Contract,Mumbai,0,0,
102550,50881,59,1091000.0,670.0,33.0,537000.0,72,1,2,1,1035000,2024-03-16,2024-03-18,Personal,Self-Employed,Coimbatore,0,0,
102551,51496,22,387000.0,604.0,5.0,446000.0,84,1,1,1,130000,2025-02-28,2025-03-02,Auto,Self-Employed,Chennai,0,0,
102552,50699,21,720000.0,642.0,0.0,756000.0,72,2,4,0,710000,2025-09-23,2025-09-30,Auto,Salaried,Bengaluru,0,0,
102553,50609,57,555000.0,724.0,40.0,1734000.0,48,0,1,0,166000,2025-12-11,2025-12-17,Home,Salaried,Pune,0,0,
102554,50191,42,800000.0,690.0,25.0,1124000.0,12,1,4,1,860000,2024-12-21,2024-12-30,Personal,Salaried,Bengaluru,0,0,
102555,50043,29,583000.0,751.0,9.0,529000.0,60,1,7,0,2466000,2025-05-13,2025-05-23,Home,Business Owner,Pune,1,399000,11.35
102556,50772,43,312000.0,702.0,23.0,335000.0,72,1,3,0,429000,2023-08-18,2023-08-23,Personal,Salaried,Delhi,0,0,
102557,50683,21,621000.0,667.0,1.0,278000.0,48,3,4,0,1286000,2024-04-09,2024-04-12,Business,Salaried,Mumbai,0,0,
102558,50237,38,962000.0,830.0,,1444000.0,36,1,3,0,559000,2023-07-05,2023-07-06,Business,Self-Employed,Hyderabad,0,0,
102559,50817,41,592000.0,684.0,19.0,414000.0,12,1,2,1,420000,2023-06-11,2023-06-12,Education,Business Owner,Hyderabad,0,0,
102560,50532,47,850000.0,766.0,21.0,585000.0,12,1,2,0,553000,2024-02-05,2024-02-07,Home,Contract,Delhi,0,0,
102561,50685,28,375000.0,664.0,7.0,1448000.0,84,1,1,1,579000,2025-03-01,2025-03-04,Business,Self-Employed,Coimbatore,0,0,
102562,50657,39,593000.0,736.0,12.0,288000.0,12,2,3,0,525000,2025-10-11,2025-10-21,Auto,Self-Employed,Delhi,0,0,
102563,50578,29,453000.0,750.0,2.0,1591000.0,72,0,2,0,480000,2024-06-28,2024-07-08,Auto,Business Owner,Kochi,1,635000,11.8
102564,51250,41,840000.0,704.0,25.0,609000.0,24,0,3,0,437000,2024-02-17,2024-02-22,Business,Business Owner,Pune,1,565000,12.19
102565,50434,29,609000.0,537.0,11.0,372000.0,48,3,4,0,697000,2024-06-14,2024-06-21,Home,Self-Employed,Bengaluru,0,0,
