Employee_ID,Age,Experience_Years,Monthly_Salary,Performance_Score,Training_Hours,Projects_Completed,Joining_Date,Department,Job_Level,Education_Level,Employment_Type,Work_Mode,Gender,Annual_Bonus,Performance_Review_Count,Leave_Days,Promoted
12417,39.0,15.9,53600.0,3.4,8.9,4,2015-01-16,IT,Senior,Master,Part-Time,Hybrid,Male,3000,8,9,1
12418,38.0,10.1,57100.0,3.0,52.1,5,2016-05-30,Sales,Junior,High School,Full-Time,Office,Male,6500,8,12,0
12419,38.0,14.3,44100.0,3.2,49.6,9,2021-05-02,Finance,Mid,Bachelor,Full-Time,Hybrid,Male,1200,8,10,1
12420,24.0,0.0,44800.0,4.0,15.9,3,2022-02-20,Sales,Senior,Master,Full-Time,Hybrid,Female,2800,3,13,1
12421,43.0,21.1,61700.0,3.5,37.0,6,2022-08-14,Marketing,Senior,Bachelor,Full-Time,Office,Female,5000,13,21,1
12422,44.0,18.4,80200.0,3.8,21.5,4,2022-07-26,Operations,Mid,High School,Full-Time,Office,Male,1800,12,18,1
12423,33.0,13.8,43300.0,3.2,31.1,6,2020-08-29,Marketing,Mid,High School,Full-Time,Remote,Male,1900,11,5,1
12424,35.0,12.7,38900.0,3.2,29.8,3,2019-12-29,Marketing,Mid,Master,Full-Time,Hybrid,Female,1600,9,8,0
12425,23.0,0.5,70300.0,2.6,28.6,8,2017-04-07,IT,Mid,Diploma,Full-Time,Office,Male,5800,2,11,1
12426,39.0,19.0,54300.0,3.1,65.0,5,2015-01-11,Marketing,Mid,Bachelor,Full-Time,Office,Male,2000,12,5,1
12427,40.0,20.9,76700.0,1.1,28.4,7,2017-11-09,IT,Senior,Bachelor,Full-Time,Office,Male,11300,11,13,1
12428,35.0,12.9,38300.0,3.0,22.9,4,2015-10-06,HR,Senior,Bachelor,Full-Time,Hybrid,Male,5200,8,19,1
12429,44.0,19.7,27000.0,3.3,23.6,4,2023-01-21,Sales,Lead,High School,Full-Time,Office,Female,1300,13,10,1
12430,32.0,4.7,44400.0,3.8,50.7,2,2015-11-29,Operations,Mid,High School,Full-Time,Hybrid,Male,2200,3,13,1
12431,40.0,15.9,40500.0,3.2,10.2,7,2019-04-20,Operations,Junior,Master,Full-Time,Hybrid,Male,5800,9,7,1
12432,27.0,3.1,53300.0,3.6,23.6,5,2018-11-25,Finance,Senior,Master,Full-Time,Hybrid,Male,3100,3,12,1
12433,35.0,13.3,42600.0,1.9,56.7,6,2022-09-26,Operations,Mid,High School,Part-Time,Remote,Male,3200,11,11,1
12434,34.0,11.0,74000.0,3.4,38.7,8,2022-08-23,IT,Senior,Diploma,Full-Time,Hybrid,Male,8200,8,11,1
12435,37.0,17.1,49000.0,2.2,37.9,7,2020-09-16,Operations,Junior,Bachelor,Full-Time,Office,Female,3200,11,9,0
12436,32.0,8.2,58400.0,2.6,67.0,4,2017-08-31,IT,Mid,Bachelor,Full-Time,Remote,Female,8000,8,17,1
12437,34.0,11.8,58600.0,3.3,38.7,4,2018-01-11,Operations,Mid,High School,Part-Time,Office,Female,5700,11,15,1
12438,42.0,23.6,59500.0,4.3,24.4,3,2015-02-01,Finance,Mid,Diploma,Full-Time,Remote,Female,5600,17,15,1
12439,32.0,11.0,54500.0,3.7,30.8,6,2020-08-01,Sales,Mid,Diploma,Contract,Remote,Female,5000,6,11,1
12440,22.0,0.0,67500.0,3.4,18.0,9,2023-07-23,Marketing,Senior,Diploma,Full-Time,Remote,Male,2300,3,12,0
12441,49.0,25.2,40000.0,3.4,53.8,4,2017-01-06,Sales,Senior,Diploma,Full-Time,Remote,Male,4900,15,8,1
12442,46.0,22.1,96300.0,2.9,43.6,8,2020-01-23,IT,Junior,Diploma,Full-Time,Office,Female,9100,12,9,1
12443,25.0,0.4,50000.0,3.0,51.9,4,2022-04-20,Marketing,Junior,Master,Contract,Office,Female,1300,1,10,0
12444,41.0,17.4,32500.0,3.7,53.2,5,2023-04-21,,Mid,High School,Contract,Office,Male,4200,12,9,1
12445,31.0,11.3,59300.0,2.4,28.8,1,2024-11-17,Finance,Mid,High School,Full-Time,Hybrid,Female,6800,7,10,0
12446,37.0,14.3,39100.0,3.8,20.8,3,2017-06-28,Sales,Mid,High School,Full-Time,Office,Female,2300,10,20,1
12447,37.0,11.0,71800.0,3.1,34.2,5,2015-02-14,Marketing,Junior,Bachelor,Full-Time,Hybrid,Female,4100,6,15,1
12448,33.0,16.3,133100.0,4.0,21.9,1,2022-05-01,Finance,Mid,Diploma,Full-Time,Office,Female,11400,11,13,1
12449,29.0,8.0,40200.0,4.1,37.5,6,2015-10-21,Sales,Mid,Diploma,Full-Time,Hybrid,Male,800,6,7,1
12450,29.0,2.8,62800.0,2.2,52.0,5,2023-10-02,IT,Lead,Bachelor,Full-Time,Office,Female,7900,5,7,1
12451,28.0,4.7,27300.0,3.0,32.5,6,2019-04-21,IT,Senior,Diploma,Part-Time,Hybrid,Female,3900,4,5,1
12452,28.0,6.3,65900.0,2.8,37.2,5,2021-07-19,IT,Senior,Diploma,Full-Time,Remote,Female,5100,4,19,1
12453,34.0,17.1,38600.0,2.1,33.6,4,2023-05-07,HR,Mid,Diploma,Full-Time,Hybrid,Female,3500,10,13,0
12454,29.0,3.7,42800.0,2.7,47.0,4,2023-01-18,Operations,Mid,Diploma,Full-Time,Office,Male,5400,5,10,0
12455,40.0,20.9,35400.0,5.0,25.0,3,2021-10-06,IT,Junior,Diploma,Contract,Remote,Male,2000,12,12,1
12456,47.0,29.2,73700.0,3.8,5.0,5,2015-06-16,IT,Junior,Master,Full-Time,Office,Male,6200,16,15,1
12457,30.0,6.1,82300.0,4.7,42.1,5,2015-09-26,Operations,Senior,High School,Full-Time,Hybrid,Male,2800,4,6,1
12458,37.0,14.2,55500.0,4.0,49.8,3,2023-12-10,IT,Mid,Master,Full-Time,Hybrid,Female,6200,11,14,0
12459,39.0,13.9,38900.0,2.9,41.7,5,2023-02-25,Marketing,Lead,Diploma,Part-Time,Hybrid,Male,4800,8,11,0
12460,39.0,16.4,103900.0,3.1,25.4,6,2018-02-21,Finance,Mid,High School,Full-Time,Hybrid,Female,3000,10,10,0
12461,36.0,13.9,40700.0,3.8,18.0,8,2024-02-25,HR,Mid,High School,Full-Time,Hybrid,Male,5500,10,13,1
12462,41.0,21.0,23200.0,3.7,42.4,7,2017-12-17,Sales,Junior,High School,Full-Time,Office,Male,1600,14,17,1
12463,39.0,20.3,66100.0,3.0,37.1,4,2017-05-29,Operations,Lead,High School,Full-Time,Hybrid,Female,9200,13,23,1
12464,25.0,0.8,35400.0,2.3,33.1,4,2015-02-28,Operations,Mid,Bachelor,Full-Time,Office,Female,4900,1,16,0
12465,42.0,14.1,81700.0,5.0,62.3,1,2021-11-02,Operations,Junior,High School,Contract,Hybrid,Male,10000,7,3,1
12466,42.0,19.9,47200.0,3.3,20.8,4,2015-08-05,HR,Junior,Bachelor,Full-Time,Office,Male,6000,11,14,1
12467,29.0,7.9,70000.0,3.2,61.6,4,2019-05-24,Finance,Mid,Bachelor,Full-Time,Remote,Female,4000,9,12,0
12468,35.0,13.7,96300.0,3.5,35.5,7,2024-09-23,IT,Junior,High School,Full-Time,Office,Female,6500,11,17,1
12469,40.0,17.0,33900.0,3.2,7.5,4,2015-09-01,Operations,Junior,Diploma,Part-Time,Remote,Female,1700,12,14,1
12470,33.0,11.4,43900.0,3.5,32.3,6,2020-11-20,IT,Mid,Diploma,Full-Time,Hybrid,Female,2900,10,13,1
12471,44.0,26.5,53400.0,4.3,49.4,4,2016-05-31,Sales,Junior,High School,Full-Time,Hybrid,Female,5000,14,12,1
12472,54.0,33.1,101700.0,3.3,29.5,5,2021-04-30,Operations,Mid,High School,Full-Time,Office,Female,13500,18,11,1
12473,29.0,5.9,42300.0,2.6,12.9,3,2021-04-07,HR,Mid,Bachelor,Full-Time,Hybrid,Female,3900,6,12,0
12474,24.0,0.5,43400.0,3.3,32.5,3,2020-02-13,HR,Mid,Master,Contract,Hybrid,Female,4800,4,25,1
12475,37.0,14.5,66600.0,3.1,22.1,4,2017-05-10,Sales,Mid,Bachelor,Part-Time,Hybrid,Male,2500,11,10,1
12476,41.0,23.9,43700.0,4.4,42.4,8,2017-01-03,HR,Junior,Diploma,Full-Time,Hybrid,Female,6200,15,8,1
12477,33.0,10.5,58500.0,4.2,46.6,6,2020-01-29,HR,Mid,Master,Full-Time,Office,Female,5600,9,12,1
12478,47.0,24.9,29600.0,3.5,19.2,5,2018-06-06,HR,Mid,Master,Full-Time,Office,Male,3600,14,3,0
12479,24.0,0.6,133400.0,2.5,24.4,7,2019-01-15,Operations,Senior,Master,Full-Time,Office,Female,20000,1,4,0
12480,41.0,22.3,32100.0,2.5,46.3,8,2023-02-26,Sales,Senior,Bachelor,Full-Time,Office,Female,4200,12,6,1
12481,30.0,13.9,48400.0,3.4,22.1,4,2021-11-07,Operations,Senior,Bachelor,Full-Time,Remote,Female,4100,10,7,1
12482,49.0,28.4,54300.0,3.6,18.8,7,2017-09-12,Sales,Senior,High School,Full-Time,Office,Male,7200,15,28,0
12483,51.0,29.2,118200.0,3.1,17.3,4,2016-06-27,Finance,Junior,Bachelor,Full-Time,Office,Female,12500,16,7,1
12484,29.0,7.1,32400.0,3.1,40.3,6,2022-12-22,HR,Mid,Bachelor,Full-Time,Hybrid,Male,3700,7,12,1
12485,31.0,1.8,121600.0,3.0,39.6,4,2021-08-18,Finance,Senior,Master,Contract,Office,Female,12500,4,9,0
12486,42.0,22.2,74500.0,3.4,24.7,6,2023-06-23,Marketing,Senior,,Full-Time,Remote,Male,4300,13,12,1
12487,32.0,10.4,65000.0,1.7,35.1,3,2024-03-31,Marketing,Junior,Bachelor,Full-Time,Remote,Male,4100,7,20,1
12488,35.0,14.3,37100.0,2.6,57.9,2,2016-01-09,HR,Junior,Diploma,Full-Time,Office,Female,3400,9,19,0
12489,35.0,10.9,69100.0,3.0,20.4,4,2023-12-03,IT,Senior,Master,Full-Time,Remote,Male,9200,6,9,1
12490,21.0,0.0,41200.0,4.2,5.7,7,2023-03-28,Marketing,Mid,High School,Contract,Office,Male,3200,4,10,0
12491,35.0,11.8,91300.0,2.8,41.8,6,2022-05-11,IT,Mid,Diploma,Part-Time,Office,Male,8200,9,15,1
12492,29.0,10.1,37300.0,3.5,33.3,10,2015-04-22,Finance,Mid,Master,Full-Time,Remote,Male,2500,6,15,1
12493,31.0,7.9,52600.0,3.6,24.3,5,2021-12-15,HR,Junior,High School,Full-Time,Office,Male,1200,7,12,0
12494,47.0,31.2,44000.0,4.3,44.8,5,2015-10-21,Finance,Mid,Master,Contract,Hybrid,Female,4600,16,15,1
12495,25.0,4.3,37100.0,4.3,47.6,6,2021-10-05,Operations,Senior,High School,Full-Time,Hybrid,Female,3500,3,6,1
12496,42.0,16.2,74000.0,3.4,5.0,6,2021-01-05,Finance,Senior,Master,Full-Time,Office,Female,10900,9,7,1
12497,33.0,10.6,68100.0,3.1,25.2,2,2021-01-07,Sales,Junior,Master,Contract,Office,Male,5900,6,9,0
12498,33.0,9.0,89200.0,2.9,69.8,3,2018-04-12,HR,Senior,Bachelor,Full-Time,Hybrid,Female,8000,8,7,0
12499,41.0,12.4,27000.0,3.2,43.8,5,2023-12-13,Sales,Junior,Diploma,Full-Time,Hybrid,Male,1500,10,15,1
12500,38.0,20.8,84200.0,3.1,45.1,4,2024-02-09,Finance,Lead,Diploma,Full-Time,Remote,Male,2800,13,2,1
12501,40.0,20.1,149800.0,3.8,52.6,10,2024-07-17,IT,Mid,Bachelor,Full-Time,Hybrid,Male,16800,11,11,1
12502,43.0,22.6,45900.0,3.7,35.3,4,2015-06-17,HR,Senior,Master,Full-Time,Office,Male,5700,13,10,1
12503,32.0,10.5,117400.0,3.8,47.0,6,2023-08-20,HR,Mid,Diploma,Part-Time,Office,Male,15600,7,14,1
12504,30.0,3.9,49500.0,4.3,45.8,5,2015-03-11,Marketing,Lead,High School,Full-Time,Remote,Male,3600,3,11,0
12505,26.0,2.5,31800.0,4.7,43.1,9,2020-02-04,IT,Lead,High School,Full-Time,Hybrid,Female,3500,3,15,1
12506,28.0,8.5,48700.0,3.5,30.2,5,2021-10-09,Operations,Junior,Master,Full-Time,Office,Male,2600,5,9,0
12507,,33.8,83600.0,4.2,37.6,10,2018-11-26,IT,Mid,Master,Contract,Hybrid,Female,4400,20,7,1
12508,45.0,15.4,39300.0,3.2,26.2,8,2020-06-01,Finance,Mid,High School,Full-Time,Office,Female,5900,11,9,1
12509,24.0,1.3,43300.0,4.2,35.2,6,2022-01-16,Finance,Junior,Master,Full-Time,Office,Male,5600,2,11,1
12510,24.0,1.6,69700.0,4.1,17.5,6,2019-07-13,Finance,Lead,Bachelor,Full-Time,Hybrid,Male,3700,1,9,1
12511,39.0,17.4,55100.0,4.1,23.1,4,2021-03-09,Marketing,Mid,Diploma,Full-Time,Remote,Male,4200,14,8,1
12512,39.0,19.2,69500.0,3.5,30.8,5,2015-04-12,IT,Junior,High School,Contract,Hybrid,Female,6500,11,2,1
12513,39.0,18.9,60500.0,2.9,20.8,2,2019-12-18,Sales,Junior,Bachelor,Full-Time,Remote,Male,1300,11,18,0
12514,33.0,11.8,66600.0,2.4,27.4,3,2019-09-28,IT,Mid,High School,Full-Time,Office,Male,9600,9,13,1
12515,34.0,15.6,46300.0,3.4,32.5,7,2019-06-01,Sales,Senior,High School,Full-Time,Office,Female,1600,9,9,0
12516,38.0,11.4,,4.5,41.0,4,2018-09-23,HR,Mid,Master,Full-Time,Office,Female,7600,9,19,1
12517,36.0,15.5,38000.0,3.2,49.2,6,2015-11-29,Sales,Junior,Diploma,Full-Time,Office,Male,5600,9,5,1
12518,21.0,0.9,92100.0,3.9,28.0,4,2021-03-02,HR,Junior,Bachelor,Full-Time,Office,Male,10300,2,9,0
12519,33.0,7.3,42700.0,4.0,55.0,4,2019-02-19,Operations,Lead,High School,Full-Time,Hybrid,Female,6200,8,14,1
12520,28.0,1.5,86400.0,3.2,49.1,4,2015-08-17,Operations,Junior,High School,Full-Time,Office,Male,1900,2,10,0
12521,36.0,11.8,50100.0,4.3,42.6,7,2023-12-05,Finance,Lead,Master,Full-Time,Office,Female,3300,7,12,1
12522,59.0,35.0,59600.0,1.4,37.3,5,2018-01-27,IT,Lead,Bachelor,Full-Time,Hybrid,Male,4900,20,8,1
12523,38.0,18.3,45100.0,2.5,39.8,5,2020-05-11,Finance,Senior,Master,Full-Time,Office,Female,5500,11,5,0
12524,32.0,8.2,36600.0,2.8,52.8,7,2020-05-13,IT,Lead,Master,Full-Time,Hybrid,Male,3800,7,8,1
12525,42.0,17.4,27400.0,2.8,53.4,2,2018-12-05,Sales,Junior,Bachelor,Full-Time,Remote,Female,3200,12,14,0
12526,39.0,15.2,36100.0,3.6,55.0,6,2017-08-11,IT,Lead,Diploma,Contract,Remote,Male,1400,9,14,1
12527,38.0,19.4,48300.0,3.6,35.6,6,2019-10-20,Sales,Junior,Master,Full-Time,Office,Female,6300,14,7,1
12528,40.0,18.0,59900.0,3.7,43.3,5,2016-04-04,IT,Mid,High School,Full-Time,Remote,Female,7600,10,2,1
12529,51.0,28.5,82400.0,3.8,55.2,5,2018-05-02,HR,Mid,Diploma,Full-Time,Hybrid,Male,9900,15,12,0
12530,26.0,3.7,46000.0,2.7,25.6,4,2022-02-15,Sales,Mid,High School,Full-Time,Office,Female,5800,3,9,1
12531,39.0,20.9,38700.0,2.5,30.2,4,2017-06-08,Finance,Junior,Diploma,Full-Time,Hybrid,Male,1800,13,11,1
12532,28.0,3.8,30900.0,3.7,35.2,6,2022-05-07,Finance,Senior,High School,Contract,Remote,Female,1200,4,15,1
12533,39.0,20.9,66600.0,3.0,48.5,5,2017-11-09,Finance,Senior,Master,Contract,Office,Female,9100,10,21,1
12534,28.0,6.6,95600.0,2.3,48.7,2,2017-07-19,Finance,Lead,Master,Full-Time,Office,Male,13800,3,9,1
12535,32.0,9.5,91300.0,4.1,31.5,2,2015-11-07,HR,Mid,Master,Full-Time,Office,Female,6900,6,10,0
12536,33.0,18.5,73100.0,4.4,12.4,3,2022-11-29,HR,Mid,Bachelor,Full-Time,Office,Male,5700,11,10,1
12537,43.0,17.8,71000.0,4.5,38.7,4,2020-02-07,Marketing,Lead,Master,Full-Time,Office,Male,8300,10,16,1
12538,42.0,18.9,108500.0,3.5,21.2,5,2022-06-20,Marketing,Lead,Diploma,Full-Time,Hybrid,Male,9200,10,13,1
12539,25.0,0.0,62800.0,3.8,12.7,6,2019-05-01,Marketing,Mid,Master,Full-Time,Hybrid,Male,3800,1,12,1
12540,35.0,15.9,71200.0,4.4,16.0,9,2023-05-02,Operations,Senior,Bachelor,Full-Time,Hybrid,Female,3200,10,14,1
12541,29.0,12.1,48400.0,3.0,39.9,3,2019-10-25,Marketing,Mid,High School,Contract,Hybrid,Male,1100,7,4,1
12542,25.0,8.0,31900.0,4.2,55.4,5,2020-10-27,IT,Mid,Bachelor,Part-Time,Hybrid,Female,3100,6,13,1
12543,33.0,14.7,41800.0,3.6,35.6,3,2023-11-16,Operations,Senior,Diploma,Full-Time,Remote,Female,1600,10,18,1
12544,33.0,10.4,54800.0,4.0,38.2,4,2015-09-03,Sales,Senior,Diploma,Full-Time,Hybrid,Female,7200,7,12,1
12545,54.0,30.9,56400.0,3.5,52.7,3,2022-10-01,Finance,Junior,,Full-Time,Hybrid,Female,8300,18,13,1
12546,38.0,11.0,118800.0,4.3,11.8,9,2016-04-16,IT,Junior,High School,Full-Time,Office,Male,9400,8,12,1
12547,24.0,8.1,56800.0,3.6,42.8,6,2023-09-06,Operations,Mid,Master,Full-Time,Remote,Male,2000,4,20,1
12548,30.0,9.4,88100.0,2.4,34.8,1,2015-11-18,HR,Senior,Diploma,Full-Time,Hybrid,Male,8400,8,22,0
12549,43.0,19.5,46200.0,4.4,43.5,5,2015-05-21,Finance,Junior,Master,Full-Time,Remote,Male,4400,12,10,1
12550,52.0,34.0,48600.0,2.7,27.7,6,2023-09-16,Sales,Senior,High School,Full-Time,Hybrid,Female,1800,19,11,1
12551,22.0,0.0,32300.0,4.3,22.7,6,2021-06-18,Sales,Mid,Diploma,Full-Time,Hybrid,Female,3400,2,8,1
12552,21.0,0.2,40900.0,3.3,37.1,4,2018-02-18,HR,Mid,High School,Full-Time,Office,Male,2500,1,17,1
12553,50.0,27.5,67900.0,4.2,59.7,4,2015-04-09,Finance,Junior,High School,Full-Time,Hybrid,Female,8800,15,14,1
12554,38.0,17.9,55200.0,4.2,47.9,3,2024-12-28,Marketing,Lead,Bachelor,Full-Time,Office,Male,5300,10,1,1
12555,28.0,5.8,80200.0,3.7,27.4,2,2016-05-08,Finance,Junior,High School,Part-Time,Hybrid,Female,6100,4,13,1
12556,39.0,12.6,59100.0,3.8,14.9,3,2018-03-13,Finance,Junior,Diploma,Full-Time,Hybrid,Male,8600,8,10,1
12557,21.0,0.0,47800.0,3.7,9.8,4,2020-11-27,Sales,Mid,Bachelor,Full-Time,Remote,Female,4000,1,12,0
12558,35.0,16.1,129900.0,2.0,54.7,5,2016-04-28,HR,Junior,Diploma,Full-Time,Hybrid,Male,17600,14,5,0
12559,38.0,15.9,53000.0,3.5,20.7,5,2020-12-17,Finance,Junior,Bachelor,Full-Time,Office,Male,2900,11,9,1
12560,42.0,22.3,87600.0,2.6,30.1,2,2018-11-24,IT,Mid,Bachelor,Full-Time,Remote,Female,6800,14,8,0
12561,27.0,1.9,46800.0,3.5,54.8,2,2017-04-19,IT,Mid,High School,Part-Time,Hybrid,Female,1400,4,11,0
12562,36.0,13.9,73100.0,2.6,10.8,4,2016-05-20,HR,Mid,High School,Part-Time,Office,Female,5500,15,10,0
12563,28.0,4.1,79700.0,2.6,57.4,5,2022-09-17,Marketing,Junior,Master,Full-Time,Remote,Female,10900,4,13,0
12564,37.0,17.2,59800.0,4.5,31.2,6,2015-07-29,Operations,Senior,Diploma,Contract,Remote,Female,7600,12,7,1
12565,28.0,6.1,21400.0,4.1,17.8,6,2019-11-17,Finance,Mid,Diploma,Contract,Hybrid,Male,3100,4,7,0
12566,32.0,12.1,55400.0,3.4,31.3,6,2015-12-27,Operations,Lead,Master,Contract,Office,Female,6500,10,12,1
12567,27.0,8.3,90000.0,3.5,24.2,4,2015-06-03,,Mid,High School,Full-Time,Remote,Male,5000,5,7,0
12568,40.0,20.1,67900.0,3.2,41.6,9,2016-06-16,Sales,Senior,Diploma,Part-Time,Office,Female,2800,12,8,1
12569,42.0,20.8,65700.0,3.8,25.3,2,2019-04-20,Finance,Mid,Diploma,Full-Time,Hybrid,Male,2800,11,13,1
12570,33.0,8.0,27600.0,2.9,6.3,5,2024-05-24,Operations,Mid,High School,Full-Time,Hybrid,Female,2900,5,20,1
12571,35.0,13.0,41200.0,4.1,31.7,8,2020-07-04,Marketing,Mid,Bachelor,Part-Time,Remote,Female,2900,8,7,1
12572,23.0,0.0,64800.0,3.2,14.7,6,2021-06-15,Finance,Mid,High School,Full-Time,Remote,Male,4800,1,3,0
12573,33.0,10.0,64800.0,3.1,38.1,3,2021-11-26,Finance,Mid,Master,Full-Time,Hybrid,Female,8500,6,10,1
12574,35.0,11.9,89400.0,3.4,17.2,5,2022-08-15,Sales,Senior,Diploma,Contract,Office,Female,10200,6,11,1
12575,56.0,31.1,51900.0,3.0,27.7,5,2022-05-07,IT,Senior,Bachelor,Contract,Hybrid,Male,2400,18,20,1
12576,26.0,0.0,64700.0,3.6,37.7,6,2019-11-11,IT,Mid,Master,Contract,Hybrid,Male,2700,3,14,1
12577,47.0,23.0,55400.0,3.0,31.8,9,2020-05-23,Marketing,Junior,High School,Contract,Office,Male,7000,12,12,1
12578,43.0,21.6,37100.0,3.7,38.8,8,2017-05-25,HR,Lead,Bachelor,Full-Time,Hybrid,Male,5300,11,14,1
12579,37.0,11.0,22300.0,4.3,45.2,1,2021-06-05,HR,Senior,Diploma,Full-Time,Office,Male,1000,6,10,1
12580,49.0,27.0,65300.0,2.9,17.6,7,2015-12-07,Sales,Mid,Bachelor,Contract,Hybrid,Male,9400,14,6,1
12581,38.0,21.7,59000.0,3.3,34.0,4,2023-06-03,Operations,Lead,Diploma,Full-Time,Hybrid,Male,4500,14,18,1
12582,38.0,19.1,43000.0,3.7,5.0,3,2016-09-26,Operations,Lead,High School,Part-Time,Remote,Male,5900,16,10,1
12583,35.0,17.9,28800.0,3.1,38.7,5,2022-02-14,Finance,Junior,Bachelor,Full-Time,Hybrid,Female,3400,11,17,0
12584,45.0,24.2,70800.0,3.7,30.5,5,2018-04-07,Sales,Junior,Bachelor,Contract,Hybrid,Male,9700,16,11,1
12585,44.0,25.5,49500.0,3.8,20.2,4,2016-02-24,Operations,Junior,Bachelor,Full-Time,Hybrid,Female,5100,13,16,1
12586,30.0,5.8,68700.0,4.2,39.7,6,2024-03-05,IT,Senior,Diploma,Full-Time,Hybrid,Female,2800,3,17,1
12587,24.0,0.1,115900.0,3.0,52.6,9,2017-01-06,Marketing,Senior,High School,Part-Time,Office,Male,3200,2,9,1
12588,33.0,2.8,23400.0,2.7,27.9,8,2021-09-02,HR,Senior,High School,Full-Time,Office,Female,2400,3,11,1
12589,29.0,10.6,41600.0,3.2,20.8,3,2018-04-23,Finance,Mid,Diploma,Full-Time,Hybrid,Female,1100,9,14,0
12590,34.0,16.6,50600.0,2.7,37.5,3,2018-09-08,HR,Junior,Bachelor,Full-Time,Office,Female,2600,12,16,0
12591,45.0,21.3,98400.0,3.8,15.0,5,2020-08-20,IT,Junior,Diploma,Full-Time,Office,Female,4600,14,6,1
12592,31.0,8.2,28600.0,2.6,25.1,8,2019-09-05,Finance,Lead,Diploma,Full-Time,Remote,Female,2200,5,21,1
12593,35.0,10.7,119300.0,5.0,53.3,6,2016-08-30,IT,Lead,Master,Contract,Office,Female,11700,7,9,1
12594,35.0,14.1,58100.0,4.3,35.9,6,2021-05-14,HR,Junior,High School,Full-Time,Office,Male,8000,11,8,1
12595,42.0,23.4,52900.0,3.4,6.8,7,2018-03-08,HR,Junior,Diploma,Full-Time,Hybrid,Female,7500,17,19,1
12596,21.0,0.0,50800.0,4.0,8.0,4,2023-05-24,IT,Mid,Bachelor,Full-Time,Hybrid,Female,7500,7,9,0
12597,30.0,9.2,46200.0,2.3,37.4,7,2023-08-24,Finance,Junior,Diploma,Full-Time,Hybrid,Female,5500,7,15,1
12598,37.0,14.2,83600.0,5.0,47.9,10,2020-04-07,IT,Junior,Diploma,Full-Time,Office,Male,11700,8,7,1
12599,45.0,23.3,35900.0,3.0,10.7,3,2015-08-19,Finance,Mid,Diploma,Full-Time,Hybrid,Female,4400,13,15,0
12600,31.0,10.4,63100.0,3.3,41.7,7,2019-01-14,Sales,Junior,Bachelor,Full-Time,Office,Male,8700,7,9,0
12601,21.0,0.0,47200.0,2.1,55.0,3,2020-07-30,Sales,Senior,Master,Full-Time,Hybrid,Male,1600,3,11,0
12602,40.0,17.7,40500.0,3.7,63.3,5,2020-12-25,Finance,Lead,Diploma,Contract,Hybrid,Female,5900,10,17,1
12603,30.0,7.4,154700.0,2.6,40.0,1,2017-09-23,IT,Lead,High School,Full-Time,Remote,Female,7800,5,5,1
12604,25.0,5.9,65000.0,3.5,42.6,6,2022-01-22,Finance,Mid,Diploma,Full-Time,Office,Male,6100,5,16,0
12605,30.0,9.3,70300.0,3.0,5.0,2,2024-05-02,HR,Senior,Master,Full-Time,Office,Male,6100,6,11,0
12606,34.0,12.7,86700.0,2.6,66.5,3,2018-03-25,IT,Mid,Diploma,Full-Time,Remote,Female,8100,6,16,1
12607,30.0,4.2,31100.0,2.8,26.4,2,2016-08-29,Operations,Junior,High School,Full-Time,Hybrid,Male,3500,4,3,0
12608,21.0,0.0,110900.0,3.6,21.0,5,2023-06-16,Finance,Mid,Master,Full-Time,Remote,Male,10000,2,12,0
12609,42.0,22.7,20200.0,2.5,31.2,3,2022-10-10,HR,Mid,High School,Full-Time,Office,Male,2200,15,9,1
12610,45.0,23.1,40400.0,2.9,57.7,5,2020-04-04,Marketing,Junior,High School,Full-Time,Hybrid,Female,3600,16,9,1
12611,40.0,20.0,45800.0,3.9,68.1,2,2018-07-08,HR,Mid,High School,Part-Time,Office,Female,1000,12,6,1
12612,26.0,9.3,69400.0,5.0,36.9,4,2023-11-06,Operations,Junior,Master,Full-Time,Remote,Female,7000,6,12,1
12613,33.0,14.1,60000.0,3.7,50.0,6,2018-08-25,Finance,Senior,Master,Contract,Office,Female,5500,9,4,1
12614,35.0,13.3,51400.0,2.8,35.6,6,2020-10-29,IT,Lead,High School,Contract,Remote,Female,4900,9,5,1
12615,40.0,16.5,54700.0,3.1,19.4,5,2022-07-07,IT,Junior,High School,Contract,Hybrid,Male,1100,10,2,1
12616,40.0,10.3,37200.0,3.4,57.2,1,2021-03-10,Sales,Junior,Bachelor,Full-Time,Remote,Female,3000,8,4,0
12617,29.0,6.5,30200.0,3.2,25.7,5,2020-07-17,Operations,Junior,Master,Full-Time,Office,Male,4000,4,8,1
12618,36.0,13.0,73500.0,4.0,58.0,7,2024-07-30,Finance,Lead,Diploma,Full-Time,Office,Female,4600,12,5,1
12619,39.0,18.2,72600.0,3.6,54.5,7,2024-05-06,HR,Junior,Master,Contract,Office,Male,5700,11,7,1
12620,47.0,24.5,103700.0,4.0,44.2,4,2018-10-14,HR,Mid,Bachelor,Full-Time,Hybrid,Male,3700,12,7,1
12621,41.0,18.0,40100.0,3.2,62.4,2,2019-08-30,Operations,Junior,Bachelor,Full-Time,Remote,Female,3100,11,8,0
12622,41.0,13.7,72600.0,4.3,68.5,4,2015-07-25,Finance,Mid,High School,Full-Time,Hybrid,Female,5200,9,11,1
12623,36.0,11.2,49100.0,3.3,32.4,4,2024-04-30,HR,Senior,Master,Full-Time,Hybrid,Male,6600,7,9,1
