Transaction_ID,Customer_ID,Customer_Age,Gender,City,Product_Category,Payment_Method,Device_Type,Quantity,Unit_Price,Discount_Percent,Transaction_Date,Gross_Amount,Discount_Amount,Total_Amount,Transaction_Time
ORD_00734,CUST_0154,54,Female,Kochi,Toys,Debit Card,Mobile,6,2302.86,15,2024-11-29,13817.16,2072.57,11744.59,21:58:00
ORD_01096,CUST_0293,24,Male,Kochi,Books,Cash,Mobile,1,32890.23,15,2024-11-30,32890.23,4933.53,27956.7,18:09:00
ORD_00946,CUST_0296,18,Male,Coimbatore,Food,Net Banking,Mobile,2,36582.04,0,2024-12-01,73164.08,0.0,73164.08,11:20:00
ORD_00297,CUST_0174,64,Female,Coimbatore,Electronics,Net Banking,Mobile,1,32574.34,20,2024-12-01,32574.34,6514.87,26059.47,17:22:00
ORD_00804,CUST_0094,30,Female,Bengaluru,Home & Garden,Credit Card,Mobile,4,25860.77,0,2024-12-01,103443.08,0.0,103443.08,17:26:00
ORD_00202,CUST_0148,62,Male,Chennai,Fashion,Debit Card,Mobile,6,5064.86,5,2024-12-02,30389.16,1519.46,28869.7,16:58:00
ORD_01092,CUST_0029,55,Female,Hyderabad,Beauty,UPI,Tablet,6,37944.34,25,2024-12-02,227666.04,56916.51,170749.53,13:41:00
ORD_00642,CUST_0236,64,Female,Hyderabad,Electronics,UPI,Mobile,5,5259.41,15,2024-12-02,26297.05,3944.56,22352.49,15:45:00
ORD_00717,CUST_0048,63,Male,Hyderabad,Sports,UPI,Desktop,3,19764.77,20,2024-12-02,59294.31,11858.86,47435.45,13:32:00
ORD_01119,CUST_0122,62,Female,Kochi,Toys,UPI,Mobile,4,25568.6,25,2024-12-03,102274.4,25568.6,76705.8,14:51:00
ORD_00429,CUST_0242,48,Male,Bengaluru,Fashion,Credit Card,Desktop,1,14125.59,10,2024-12-03,14125.59,1412.56,12713.03,17:29:00
ORD_00871,CUST_0179,43,Male,Hyderabad,Fashion,Cash,Desktop,6,13486.97,0,2024-12-05,80921.82,0.0,80921.82,20:37:00
ORD_00546,CUST_0173,18,Male,Chennai,Toys,Debit Card,Mobile,5,11240.44,0,2024-12-06,56202.2,0.0,56202.2,12:29:00
ORD_00083,CUST_0289,32,Female,Chennai,Books,UPI,Mobile,5,45207.26,20,2024-12-07,226036.3,45207.26,180829.04,10:44:00
ORD_00365,CUST_0290,34,Male,Pune,Food,Credit Card,Mobile,5,35094.54,15,2024-12-07,175472.7,26320.9,149151.8,18:58:00
ORD_00439,CUST_0114,28,Female,Hyderabad,Beauty,Credit Card,Mobile,4,10639.29,25,2024-12-08,42557.16,10639.29,31917.87,08:22:00
ORD_00660,CUST_0030,45,Female,Coimbatore,Toys,Credit Card,Desktop,1,10103.41,15,2024-12-09,10103.41,1515.51,8587.9,19:58:00
ORD_00996,CUST_0215,59,Other,Kochi,Toys,Cash,Mobile,1,2708.21,5,2024-12-09,2708.21,135.41,2572.8,20:03:00
ORD_00620,CUST_0202,59,Female,Pune,Home & Garden,Credit Card,Mobile,2,27491.73,20,2024-12-09,54983.46,10996.69,43986.77,16:11:00
ORD_00329,CUST_0150,44,Male,Mumbai,Sports,Debit Card,Mobile,3,33470.79,0,2024-12-10,100412.37,0.0,100412.37,10:10:00
ORD_00096,CUST_0099,51,Male,Bengaluru,Home & Garden,UPI,Mobile,3,9655.33,10,2024-12-12,28965.99,2896.6,26069.39,11:44:00
ORD_01143,CUST_0069,59,Female,Bengaluru,Books,Credit Card,Mobile,6,30294.57,5,2024-12-13,181767.42,9088.37,172679.05,14:49:00
ORD_00863,CUST_0237,56,Female,Mumbai,Home & Garden,Credit Card,Desktop,2,5553.04,5,2024-12-13,11106.08,555.3,10550.78,18:24:00
ORD_00142,CUST_0190,20,Male,Bengaluru,Toys,UPI,Mobile,2,15233.72,20,2024-12-14,30467.44,6093.49,24373.95,17:38:00
ORD_00920,CUST_0282,22,Male,Coimbatore,Home & Garden,Net Banking,Mobile,3,43147.49,20,2024-12-14,129442.47,25888.49,103553.98,20:11:00
ORD_00324,CUST_0153,29,Female,Delhi,Home & Garden,UPI,Mobile,6,43069.56,20,2024-12-15,258417.36,51683.47,206733.89,17:00:00
ORD_01158,CUST_0217,28,Female,Pune,Sports,Credit Card,Mobile,4,43225.11,0,2024-12-15,172900.44,0.0,172900.44,09:13:00
ORD_00025,CUST_0170,60,Female,Bengaluru,Beauty,Net Banking,Mobile,3,27133.84,20,2024-12-16,81401.52,16280.3,65121.22,12:45:00
ORD_00673,CUST_0053,28,Female,Delhi,Beauty,Credit Card,Desktop,1,23288.0,20,2024-12-18,23288.0,4657.6,18630.4,19:38:00
ORD_01137,CUST_0227,58,Female,Pune,Fashion,Cash,Mobile,6,16953.63,10,2024-12-19,101721.78,10172.18,91549.6,16:07:00
ORD_01068,CUST_0053,48,Male,Delhi,Beauty,Credit Card,Mobile,2,31492.97,10,2024-12-19,62985.94,6298.59,56687.35,17:42:00
ORD_00842,CUST_0095,39,Male,Hyderabad,Sports,Cash,Mobile,1,31870.98,20,2024-12-20,31870.98,6374.2,25496.78,17:31:00
ORD_00043,CUST_0092,19,Female,Bengaluru,Beauty,UPI,Desktop,1,25504.76,20,2024-12-20,25504.76,5100.95,20403.81,20:11:00
ORD_00054,CUST_0218,56,Female,Chennai,Home & Garden,Net Banking,Mobile,4,44764.75,20,2024-12-20,179059.0,35811.8,143247.2,10:31:00
ORD_00558,CUST_0233,33,Female,Pune,Food,Credit Card,Desktop,5,46690.58,0,2024-12-21,233452.9,0.0,233452.9,21:56:00
ORD_00769,CUST_0034,64,Male,Mumbai,Sports,Credit Card,Desktop,2,23820.42,15,2024-12-21,47640.84,7146.13,40494.71,08:12:00
ORD_00625,CUST_0001,46,Female,Pune,Food,Net Banking,Mobile,1,135.77,5,2024-12-22,135.77,6.79,128.98,20:40:00
ORD_00145,CUST_0121,29,Other,Bengaluru,Electronics,Net Banking,Mobile,6,49468.54,25,2024-12-22,296811.24,74202.81,222608.43,17:17:00
ORD_00498,CUST_0239,53,Female,Coimbatore,Fashion,,Desktop,1,43561.28,15,2024-12-22,43561.28,6534.19,37027.09,21:40:00
ORD_00341,CUST_0103,46,Male,Bengaluru,Fashion,Debit Card,Desktop,3,49774.63,25,2024-12-23,149323.89,37330.97,111992.92,10:59:00
ORD_00309,CUST_0039,64,Male,Mumbai,Toys,Cash,Desktop,6,22392.3,15,2024-12-24,134353.8,20153.07,114200.73,17:20:00
ORD_00489,CUST_0186,21,Male,Mumbai,Sports,Net Banking,Mobile,1,32149.68,0,2024-12-24,32149.68,0.0,32149.68,17:11:00
ORD_00111,CUST_0179,23,Female,Delhi,Sports,Cash,Desktop,2,2773.47,25,2024-12-25,5546.94,1386.74,4160.2,15:44:00
ORD_01025,CUST_0247,63,Male,Delhi,Food,Cash,Mobile,6,15902.55,25,2024-12-26,95415.3,23853.82,71561.48,08:42:00
ORD_00571,CUST_0164,18,Female,Hyderabad,Home & Garden,Cash,Desktop,1,8280.19,25,2024-12-27,8280.19,2070.05,6210.14,19:12:00
ORD_00066,CUST_0237,37,Female,Hyderabad,Books,Cash,Tablet,3,30697.2,5,2024-12-27,92091.6,4604.58,87487.02,21:40:00
ORD_00599,CUST_0065,50,Other,Bengaluru,Food,Debit Card,Desktop,4,35979.24,10,2024-12-31,143916.96,14391.7,129525.26,18:56:00
ORD_00440,CUST_0075,37,Male,Coimbatore,Beauty,Cash,Mobile,2,15727.78,20,2025-01-01,31455.56,6291.11,25164.45,20:35:00
ORD_01161,CUST_0042,39,Male,Chennai,Electronics,Net Banking,Desktop,3,31010.31,20,2025-01-01,93030.93,18606.19,74424.74,11:35:00
ORD_00254,CUST_0238,34,Male,Kochi,Electronics,Debit Card,Desktop,2,23511.96,20,2025-01-02,47023.92,9404.78,37619.14,17:46:00
ORD_00364,CUST_0239,30,Female,Kochi,Home & Garden,UPI,Mobile,1,42038.09,0,2025-01-02,42038.09,0.0,42038.09,17:07:00
ORD_00596,CUST_0005,23,Female,Kochi,Fashion,Cash,Desktop,2,14198.79,0,2025-01-02,28397.58,0.0,28397.58,09:54:00
ORD_00618,CUST_0053,62,Female,Coimbatore,Food,Net Banking,Tablet,5,1317.11,20,2025-01-03,6585.55,1317.11,5268.44,10:28:00
ORD_00669,CUST_0273,26,Male,Coimbatore,Toys,Credit Card,Mobile,6,43468.04,25,2025-01-03,260808.24,65202.06,195606.18,20:45:00
ORD_00031,CUST_0055,32,Male,Kochi,Beauty,UPI,Mobile,6,6862.29,25,2025-01-03,41173.74,10293.44,30880.3,09:47:00
ORD_01056,CUST_0002,60,Female,Hyderabad,Electronics,Credit Card,Mobile,3,18041.2,10,2025-01-04,54123.6,5412.36,48711.24,14:20:00
ORD_00034,CUST_0135,39,Female,Chennai,Books,Cash,Desktop,4,46705.97,15,2025-01-04,186823.88,28023.58,158800.3,19:25:00
ORD_00508,CUST_0170,62,Male,Delhi,Fashion,Net Banking,Tablet,1,3770.81,15,2025-01-05,3770.81,565.62,3205.19,13:45:00
ORD_00113,CUST_0231,22,Female,Coimbatore,Beauty,Debit Card,Mobile,6,31165.21,0,2025-01-06,186991.26,0.0,186991.26,12:55:00
ORD_01040,CUST_0288,32,Male,Hyderabad,Books,Debit Card,Desktop,2,8783.12,0,2025-01-06,17566.24,0.0,17566.24,10:46:00
ORD_00867,CUST_0295,41,Male,Bengaluru,Fashion,Credit Card,Mobile,5,42769.96,0,2025-01-07,213849.8,0.0,213849.8,13:13:00
ORD_00745,CUST_0015,60,Male,Chennai,Books,Debit Card,Desktop,5,12315.51,10,2025-01-07,61577.55,6157.76,55419.79,21:38:00
ORD_00956,CUST_0149,50,Female,Hyderabad,Electronics,Net Banking,Mobile,5,6434.11,25,2025-01-07,32170.55,8042.64,24127.91,21:59:00
ORD_01146,CUST_0036,34,Female,Chennai,Food,Credit Card,Desktop,2,43360.36,15,2025-01-08,86720.72,13008.11,73712.61,12:29:00
ORD_00367,CUST_0126,38,Male,Hyderabad,Electronics,UPI,Desktop,3,17613.68,15,2025-01-08,52841.04,7926.16,44914.88,10:38:00
ORD_00527,CUST_0019,22,Male,Pune,Sports,Credit Card,Mobile,2,34507.76,25,2025-01-09,69015.52,17253.88,51761.64,17:47:00
ORD_00621,CUST_0083,25,Female,Kochi,Beauty,UPI,Desktop,1,11044.09,5,2025-01-09,11044.09,552.2,10491.89,11:45:00
ORD_00518,CUST_0132,65,Male,Bengaluru,Books,Net Banking,Desktop,5,15381.34,15,2025-01-09,76906.7,11536.0,65370.7,18:52:00
ORD_00667,CUST_0138,65,Male,Coimbatore,Fashion,Debit Card,Mobile,4,34624.01,25,2025-01-09,138496.04,34624.01,103872.03,13:49:00
ORD_00707,CUST_0218,61,Male,Kochi,Fashion,Net Banking,Desktop,5,19413.8,5,2025-01-10,97069.0,4853.45,92215.55,10:25:00
ORD_01110,CUST_0287,38,Male,Delhi,Books,Cash,Mobile,4,16844.3,15,2025-01-10,67377.2,10106.58,57270.62,13:03:00
ORD_00748,CUST_0028,40,Male,Delhi,Sports,Debit Card,Mobile,2,5776.72,5,2025-01-10,11553.44,577.67,10975.77,13:45:00
ORD_00603,CUST_0177,37,Male,Coimbatore,Home & Garden,UPI,Mobile,4,16289.47,25,2025-01-10,65157.88,16289.47,48868.41,20:24:00
ORD_00382,CUST_0185,25,Female,Mumbai,Food,Cash,Mobile,4,33132.29,25,2025-01-11,132529.16,33132.29,99396.87,21:47:00
ORD_00014,CUST_0150,56,Female,Hyderabad,Home & Garden,Net Banking,Tablet,3,11482.21,5,2025-01-11,34446.63,1722.33,32724.3,21:51:00
ORD_00778,CUST_0282,19,Female,Chennai,Sports,Net Banking,Desktop,5,46602.45,5,2025-01-12,233012.25,11650.61,221361.64,13:56:00
ORD_00601,CUST_0224,29,Female,Hyderabad,Home & Garden,UPI,Mobile,6,35467.41,25,2025-01-12,212804.46,53201.12,159603.34,16:41:00
ORD_00431,CUST_0215,58,Female,Coimbatore,Electronics,UPI,Desktop,2,8916.45,10,2025-01-12,17832.9,1783.29,16049.61,13:36:00
ORD_00643,CUST_0222,57,Female,Mumbai,Toys,UPI,Desktop,6,21632.26,5,2025-01-13,129793.56,6489.68,123303.88,08:39:00
ORD_00078,CUST_0136,65,Male,Kochi,Beauty,Cash,Desktop,6,8228.84,10,2025-01-14,49373.04,4937.3,44435.74,17:37:00
ORD_00631,CUST_0034,64,Female,Mumbai,Home & Garden,Credit Card,Mobile,1,6240.3,15,2025-01-14,6240.3,936.04,5304.26,17:09:00
ORD_00977,CUST_0198,21,Female,Pune,Fashion,Debit Card,Mobile,3,46061.37,5,2025-01-16,138184.11,6909.21,131274.9,18:18:00
ORD_00536,CUST_0148,19,Female,Hyderabad,Fashion,Debit Card,Mobile,4,27753.64,15,2025-01-16,111014.56,16652.18,94362.38,17:28:00
ORD_00372,CUST_0272,64,Male,Coimbatore,Home & Garden,Debit Card,Mobile,3,29586.71,15,2025-01-16,88760.13,13314.02,75446.11,08:12:00
ORD_00036,CUST_0167,30,Male,Hyderabad,Fashion,Net Banking,Tablet,5,12713.02,0,2025-01-16,63565.1,0.0,63565.1,13:27:00
ORD_00132,CUST_0045,21,Male,Hyderabad,Home & Garden,Credit Card,Mobile,4,13807.78,10,2025-01-17,55231.12,5523.11,49708.01,14:46:00
ORD_00810,CUST_0300,43,Male,Delhi,Beauty,UPI,Mobile,3,10096.96,20,2025-01-17,30290.88,6058.18,24232.7,16:57:00
ORD_00184,CUST_0203,36,Male,Mumbai,Food,Net Banking,Desktop,2,8505.18,25,2025-01-18,17010.36,4252.59,12757.77,14:14:00
ORD_00725,CUST_0180,23,Female,Delhi,Home & Garden,Cash,Mobile,2,42453.5,5,2025-01-19,84907.0,4245.35,80661.65,21:59:00
ORD_01131,CUST_0011,21,Male,Hyderabad,Home & Garden,Net Banking,Mobile,2,13025.85,5,2025-01-20,26051.7,1302.58,24749.12,09:01:00
ORD_00454,CUST_0224,29,Male,Delhi,Sports,Cash,Mobile,2,25720.38,15,2025-01-20,51440.76,7716.11,43724.65,12:06:00
ORD_01102,CUST_0034,54,Male,Coimbatore,Books,Net Banking,Mobile,2,3575.33,20,2025-01-20,7150.66,1430.13,5720.53,20:07:00
ORD_00795,CUST_0229,53,Male,Mumbai,Beauty,UPI,Desktop,2,1645.43,5,2025-01-21,3290.86,164.54,3126.32,17:28:00
ORD_00612,CUST_0099,60,Male,Pune,Electronics,Credit Card,Mobile,2,43972.3,25,2025-01-23,87944.6,21986.15,65958.45,19:23:00
ORD_00423,CUST_0043,20,Female,Delhi,Food,Cash,Desktop,6,44748.62,15,2025-01-23,268491.72,40273.76,228217.96,20:25:00
ORD_00525,CUST_0091,19,Male,Hyderabad,Home & Garden,Credit Card,Mobile,5,33938.31,15,2025-01-23,169691.55,25453.73,144237.82,08:13:00
ORD_00356,CUST_0229,26,Other,Coimbatore,Books,Net Banking,Mobile,5,29310.23,25,2025-01-23,146551.15,36637.79,109913.36,09:04:00
ORD_00744,CUST_0227,61,Female,Pune,Toys,Credit Card,Mobile,4,217.14,5,2025-01-25,868.56,43.43,825.13,16:29:00
ORD_00131,CUST_0170,26,Male,Mumbai,Food,Credit Card,Mobile,3,21572.79,20,2025-01-25,64718.37,12943.67,51774.7,13:27:00
ORD_00674,CUST_0205,21,Male,Pune,Home & Garden,Credit Card,Mobile,6,41054.72,25,2025-01-26,246328.32,61582.08,184746.24,08:42:00
ORD_00830,CUST_0261,36,Female,Pune,Food,Credit Card,Mobile,3,36041.37,25,2025-01-27,108124.11,27031.03,81093.08,11:22:00
ORD_00861,CUST_0132,20,Female,Kochi,Books,UPI,Mobile,6,32146.26,20,2025-01-27,192877.56,38575.51,154302.05,16:15:00
ORD_01198,CUST_0250,60,Male,Delhi,Food,Net Banking,Tablet,5,30955.48,25,2025-01-28,154777.4,38694.35,116083.05,08:41:00
ORD_00770,CUST_0111,45,Female,Kochi,Books,Cash,Tablet,4,18239.37,15,2025-01-29,72957.48,10943.62,62013.86,19:05:00
ORD_01189,CUST_0059,57,Male,Hyderabad,Food,UPI,Mobile,3,8010.95,10,2025-01-29,24032.85,2403.28,21629.57,11:17:00
ORD_00197,CUST_0187,44,Male,Pune,Home & Garden,Debit Card,Mobile,1,28998.58,0,2025-01-29,28998.58,0.0,28998.58,19:48:00
ORD_00749,CUST_0202,60,Male,Delhi,Books,Net Banking,Desktop,1,20606.93,20,2025-01-29,20606.93,4121.39,16485.54,09:20:00
ORD_01016,CUST_0131,27,Female,Coimbatore,Beauty,Net Banking,Desktop,3,12125.71,5,2025-01-30,36377.13,1818.86,34558.27,13:47:00
ORD_00187,CUST_0255,45,Female,Hyderabad,Fashion,UPI,Mobile,4,47294.16,20,2025-01-30,189176.64,37835.33,151341.31,12:19:00
ORD_00063,CUST_0296,47,Female,Delhi,Home & Garden,Debit Card,Desktop,4,27239.51,10,2025-01-30,108958.04,10895.8,98062.24,18:57:00
ORD_00160,CUST_0113,43,Male,Chennai,Books,Debit Card,Tablet,3,10840.67,20,2025-01-31,32522.01,6504.4,26017.61,15:03:00
ORD_00716,CUST_0107,19,Male,Pune,Fashion,UPI,Desktop,6,10581.36,25,2025-01-31,63488.16,15872.04,47616.12,16:13:00
ORD_00731,CUST_0028,22,Female,Hyderabad,Toys,UPI,Desktop,6,11135.27,25,2025-01-31,66811.62,16702.9,50108.72,09:50:00
ORD_00985,CUST_0049,54,Male,Bengaluru,Sports,Debit Card,Desktop,3,9144.39,5,2025-01-31,27433.17,1371.66,26061.51,21:51:00
ORD_00042,CUST_0053,61,Female,Kochi,Electronics,Net Banking,Mobile,4,13433.77,20,2025-01-31,53735.08,10747.02,42988.06,08:38:00
ORD_00027,CUST_0271,43,Male,Mumbai,Fashion,Debit Card,Tablet,6,38331.24,15,2025-02-01,229987.44,34498.12,195489.32,08:07:00
ORD_00855,CUST_0291,42,Female,Bengaluru,Beauty,Cash,Mobile,2,20363.5,20,2025-02-01,40727.0,8145.4,32581.6,15:20:00
ORD_00834,CUST_0168,22,Female,Bengaluru,Books,UPI,Desktop,4,28466.76,5,2025-02-02,113867.04,5693.35,108173.69,15:45:00
ORD_00941,CUST_0106,57,Male,Mumbai,Sports,Credit Card,Desktop,6,15330.21,25,2025-02-03,91981.26,22995.32,68985.94,17:39:00
ORD_00923,CUST_0069,48,Male,Pune,Fashion,Debit Card,Desktop,4,48806.31,15,2025-02-06,195225.24,29283.79,165941.45,08:47:00
ORD_00713,CUST_0214,63,Male,Chennai,Toys,UPI,Tablet,2,44402.1,0,2025-02-07,88804.2,0.0,88804.2,12:25:00
ORD_00458,CUST_0013,36,Female,Bengaluru,Fashion,Cash,Mobile,1,45068.76,20,2025-02-08,45068.76,9013.75,36055.01,11:39:00
ORD_00401,CUST_0290,19,Female,Mumbai,Sports,UPI,Mobile,3,27160.77,0,2025-02-08,81482.31,0.0,81482.31,13:25:00
ORD_00088,CUST_0135,54,Male,Pune,Home & Garden,Net Banking,Mobile,5,36046.62,10,2025-02-08,180233.1,18023.31,162209.79,20:34:00
ORD_00589,CUST_0082,26,Female,Bengaluru,Fashion,UPI,Mobile,6,9902.42,25,2025-02-11,59414.52,14853.63,44560.89,21:30:00
ORD_00065,CUST_0208,56,Female,Mumbai,Toys,Debit Card,Mobile,4,23724.4,15,2025-02-12,94897.6,14234.64,80662.96,11:02:00
ORD_00392,CUST_0100,33,Male,Hyderabad,Fashion,Credit Card,Desktop,2,5758.02,5,2025-02-12,11516.04,575.8,10940.24,20:26:00
ORD_01106,CUST_0076,44,Female,Mumbai,Toys,Cash,Desktop,1,25535.8,10,2025-02-13,25535.8,2553.58,22982.22,20:49:00
ORD_01199,CUST_0270,22,Female,Pune,Home & Garden,Net Banking,Tablet,5,5743.68,5,2025-02-13,28718.4,1435.92,27282.48,11:21:00
ORD_00556,CUST_0020,20,Male,Coimbatore,Books,Cash,Desktop,3,4896.68,10,2025-02-13,14690.04,1469.0,13221.04,16:56:00
ORD_00736,CUST_0187,61,Male,Pune,Toys,Cash,Mobile,3,6604.55,20,2025-02-13,19813.65,3962.73,15850.92,12:49:00
ORD_01018,CUST_0266,19,Male,Kochi,Beauty,Cash,Desktop,6,26056.0,25,2025-02-14,156336.0,39084.0,117252.0,09:44:00
ORD_00087,CUST_0028,54,Female,Hyderabad,Books,Credit Card,Desktop,4,2289.67,25,2025-02-15,9158.68,2289.67,6869.01,10:11:00
ORD_00152,CUST_0225,28,Male,Mumbai,Food,Debit Card,Mobile,1,24169.57,20,2025-02-16,24169.57,4833.91,19335.66,13:21:00
ORD_00349,CUST_0158,47,Male,Pune,Books,Cash,Mobile,6,2913.45,20,2025-02-17,17480.7,3496.14,13984.56,15:23:00
ORD_00711,CUST_0047,52,Female,,Sports,Credit Card,Mobile,2,22915.8,20,2025-02-17,45831.6,9166.32,36665.28,15:02:00
ORD_00852,CUST_0229,26,Female,,Sports,Credit Card,Desktop,1,40087.47,20,2025-02-18,40087.47,8017.49,32069.98,10:24:00
ORD_00639,CUST_0259,34,Male,Mumbai,Electronics,Debit Card,Mobile,1,1143.38,10,2025-02-19,1143.38,114.34,1029.04,18:35:00
ORD_01149,CUST_0227,18,Male,Coimbatore,Home & Garden,Debit Card,Mobile,5,24799.64,15,2025-02-19,123998.2,18599.73,105398.47,20:19:00
ORD_00175,CUST_0225,57,Male,Chennai,Toys,Credit Card,Desktop,5,13461.94,5,2025-02-20,67309.7,3365.48,63944.22,08:55:00
ORD_00743,CUST_0294,63,Female,Hyderabad,Electronics,Net Banking,Desktop,1,2560.05,10,2025-02-20,2560.05,256.0,2304.05,13:38:00
ORD_00224,CUST_0147,44,Other,Coimbatore,Electronics,Cash,Mobile,1,13983.04,20,2025-02-20,13983.04,2796.61,11186.43,18:10:00
ORD_01157,CUST_0129,45,Female,Delhi,Sports,Cash,Desktop,5,45164.57,20,2025-02-22,225822.85,45164.57,180658.28,12:35:00
ORD_00866,CUST_0296,56,Male,Mumbai,Food,Cash,Desktop,6,13641.93,10,2025-02-23,81851.58,8185.16,73666.42,14:24:00
ORD_01073,CUST_0120,26,Male,Kochi,Books,UPI,Desktop,2,20646.21,15,2025-02-23,41292.42,6193.86,35098.56,08:08:00
ORD_00628,CUST_0205,22,Male,Coimbatore,Books,Cash,Mobile,2,11755.66,25,2025-02-25,23511.32,5877.83,17633.49,11:43:00
ORD_01122,CUST_0130,54,Female,Kochi,Toys,Net Banking,Mobile,2,3638.72,10,2025-02-25,7277.44,727.74,6549.7,15:53:00
ORD_00968,CUST_0210,38,Male,Delhi,Sports,Cash,Mobile,2,26995.15,0,2025-02-25,53990.3,0.0,53990.3,17:18:00
ORD_00219,CUST_0037,56,Male,Chennai,Electronics,Cash,Desktop,3,21248.03,5,2025-02-25,63744.09,3187.2,60556.89,20:43:00
ORD_01142,CUST_0246,38,Female,Delhi,Fashion,Debit Card,Desktop,2,1555.62,5,2025-02-26,3111.24,155.56,2955.68,10:57:00
ORD_00076,CUST_0009,54,Male,Chennai,Toys,Credit Card,Mobile,2,33460.48,5,2025-02-27,66920.96,3346.05,63574.91,12:28:00
ORD_00694,CUST_0051,38,Female,Coimbatore,Electronics,Debit Card,Desktop,4,15887.13,25,2025-03-01,63548.52,15887.13,47661.39,18:33:00
ORD_00317,CUST_0264,18,Female,Kochi,Books,Debit Card,Desktop,5,48074.74,10,2025-03-01,240373.7,24037.37,216336.33,09:01:00
ORD_00657,CUST_0286,22,Male,Bengaluru,Books,Net Banking,Mobile,5,16863.71,15,2025-03-01,84318.55,12647.78,71670.77,16:59:00
ORD_00540,CUST_0117,42,Male,Kochi,Food,Cash,Desktop,2,1767.98,5,2025-03-01,3535.96,176.8,3359.16,18:09:00
ORD_00235,CUST_0254,36,Female,Coimbatore,Electronics,UPI,Mobile,3,10919.03,15,2025-03-02,32757.09,4913.56,27843.53,09:18:00
ORD_00359,CUST_0127,39,Female,Chennai,Books,Net Banking,Desktop,1,13046.51,10,2025-03-02,13046.51,1304.65,11741.86,14:30:00
ORD_00860,CUST_0062,35,Male,Coimbatore,Books,Cash,Desktop,6,17738.53,25,2025-03-03,106431.18,26607.8,79823.38,11:22:00
ORD_00487,CUST_0181,37,Male,Pune,Home & Garden,Credit Card,Mobile,2,33502.33,15,2025-03-03,67004.66,10050.7,56953.96,21:40:00
ORD_00051,CUST_0106,49,Female,Coimbatore,Fashion,Cash,Mobile,2,12311.31,15,2025-03-03,24622.62,3693.39,20929.23,21:42:00
ORD_00634,CUST_0039,43,Female,Pune,Sports,UPI,Desktop,5,5853.52,5,2025-03-06,29267.6,1463.38,27804.22,16:23:00
ORD_00732,CUST_0078,51,Female,Pune,Toys,Debit Card,Mobile,5,13529.08,20,2025-03-06,67645.4,13529.08,54116.32,20:23:00
ORD_00102,CUST_0131,46,Female,Chennai,Sports,Credit Card,Mobile,2,32114.83,0,2025-03-06,64229.66,0.0,64229.66,08:23:00
ORD_00453,CUST_0190,40,Female,Kochi,Home & Garden,Cash,Mobile,2,34562.07,0,2025-03-08,69124.14,0.0,69124.14,18:10:00
ORD_00322,CUST_0215,42,Male,Chennai,Beauty,Credit Card,Mobile,3,16908.7,20,2025-03-08,50726.1,10145.22,40580.88,20:20:00
ORD_00271,CUST_0049,46,Male,Hyderabad,Sports,Cash,Mobile,5,3849.63,15,2025-03-09,19248.15,2887.22,16360.93,21:51:00
ORD_00545,CUST_0160,22,Female,Coimbatore,Electronics,Debit Card,Mobile,1,47711.17,5,2025-03-09,47711.17,2385.56,45325.61,09:11:00
ORD_00468,CUST_0177,35,Female,Pune,Beauty,Cash,Mobile,2,2911.03,25,2025-03-09,5822.06,1455.52,4366.54,15:33:00
ORD_00926,CUST_0254,59,Female,Bengaluru,Beauty,UPI,Mobile,6,4243.63,5,2025-03-10,25461.78,1273.09,24188.69,17:02:00
ORD_00021,CUST_0253,62,Other,Delhi,Electronics,Net Banking,Desktop,6,24371.61,15,2025-03-11,146229.66,21934.45,124295.21,09:46:00
ORD_00438,CUST_0196,24,Female,Bengaluru,Home & Garden,Credit Card,Desktop,6,16888.87,10,2025-03-13,101333.22,10133.32,91199.9,20:53:00
ORD_00134,CUST_0134,54,Female,Bengaluru,Sports,Cash,Tablet,5,2125.23,25,2025-03-14,10626.15,2656.54,7969.61,19:41:00
ORD_01063,CUST_0261,51,Female,,Food,Net Banking,Desktop,5,29562.26,20,2025-03-16,147811.3,29562.26,118249.04,19:57:00
ORD_00167,CUST_0081,22,Male,Mumbai,Home & Garden,Debit Card,Tablet,1,13498.15,20,2025-03-16,13498.15,2699.63,10798.52,14:02:00
ORD_00928,CUST_0134,33,Female,Kochi,Electronics,UPI,Mobile,2,22093.67,20,2025-03-17,44187.34,8837.47,35349.87,15:07:00
ORD_00262,CUST_0226,35,Female,Chennai,Food,,Mobile,1,9753.02,25,2025-03-17,9753.02,2438.26,7314.76,21:04:00
ORD_00204,CUST_0128,40,Male,Coimbatore,Electronics,Net Banking,Desktop,2,6135.94,15,2025-03-18,12271.88,1840.78,10431.1,12:40:00
ORD_00238,CUST_0099,27,Female,Kochi,Food,UPI,Desktop,4,8868.19,15,2025-03-18,35472.76,5320.91,30151.85,17:35:00
ORD_01080,CUST_0209,33,Female,Delhi,Beauty,Net Banking,Mobile,2,46080.74,0,2025-03-19,92161.48,0.0,92161.48,17:55:00
ORD_00358,CUST_0279,65,Male,Pune,Home & Garden,Cash,Desktop,6,32060.12,5,2025-03-19,192360.72,9618.04,182742.68,21:14:00
ORD_00230,CUST_0161,41,Male,Delhi,Fashion,,Mobile,1,3373.48,10,2025-03-19,3373.48,337.35,3036.13,21:09:00
ORD_01114,CUST_0098,22,Male,Coimbatore,Food,Debit Card,Tablet,2,29430.99,20,2025-03-20,58861.98,11772.4,47089.58,21:43:00
